결정례일련번호,구분,문장번호,내용
166093,전문,1,사		건	2021헌마543    서울특별시 영등포구 금연구역 지정 및 간접흡연 피해방지 조례 제5조 제1항 제10호 등 위헌확인
166093,전문,2,청	구	인	김○○○
166093,전문,3,[주           문]
166093,전문,4,이 사건 심판청구를 모두 각하한다.
166093,전문,5,[이           유]
166093,전문,6,1.사건개요
166093,전문,7,"청구인은 서울 영등포구에 거주하는 흡연자라고 주장하는 사람이다.국민건강증진법 제9조 제7항은 지방자치단체는 흡연으로 인한 피해 방지와 주민의 건강 증진을 위하여 필요하다고 인정하는 경우 조례로 다수인이 모이거나 오고가는 관할 구역 안의 일정한 장소를 금연구역으로 지정할 수 있다고 규정하고, 같은 조 제8항은 누구든지 제7항의 규정에 따라 지정된 금연구역에서 흡연하여서는 아니 된다고 규정한다.위임을 받은 ‘서울특별시 영등포구 금연구역 지정 및 간접흡연 피해방지 조례’ 제5조 제1항 제10호는 서울특별시 영등포구청장(이하 ‘구청장’이라 한다)은 흡연으로 인한 피해방지 및 구민의 건강보호를 위하여 구청장이 간접흡연 피해방지를 위해 필요하다고 인정하는 장소의 전부 또는 일부를 금연구역으로 지정할 수 있다고 규정한다.이에 구청장은 ○○타워 및 ○○아파트 주변 840m 등 7개 장소를 금연구역으로 고시하였다.이에 청구인은 ‘서울특별시 영등포구 금연구역 지정 및 간접흡연 피해방지 조례’ 제5조 제1항 제10호, ‘서울특별시 영등포구 금연거리 지정 고시’가 모두 자신의 흡연권 등을 침해한다고 주장하면서, 2021.5.15."
166093,전문,8,이 사건 헌법소원심판을 청구하였다.
166093,전문,9,2.심판대상
166093,전문,10,이 사건 심판대상은 ① ‘서울특별시 영등포구 금연구역 지정 및 간접흡연 피해방지 조례’(2018.12.20.
166093,전문,11,"서울특별시영등포구조례 제1295호로 개정된 것)제5조 제1항 제10호(이하 ‘조례조항’이라 한다), ② ‘서울특별시 영등포구 금연거리 지정 고시’(2021.4.15."
166093,전문,12,"서울특별시 영등포구 고시 제2021-72호, 이하 ‘고시’라 한다)가 청구인의 기본권을 침해하는지 여부이다.조례조항은 다음과 같고, 고시는 [별지]와 같다.[심판대상조항]"
166093,전문,13,서울특별시 영등포구 금연구역 지정 및 간접흡연 피해방지 조례(2018.12.20.
166093,전문,14,서울특별시영등포구조례 제1295호로 개정된 것)제5조(금연구역의 지정 등)① 구청장은 흡연으로 인한 피해방지 및 구민의 건강보호를 위하여 다음 각 호에 해당하는 장소의 전부 또는 일부를 금연구역으로 지정할 수 있다.10.그 밖에 구청장이 간접흡연 피해방지를 위해 필요하다고 인정하는 장소
166093,전문,15,3.판단
166093,전문,16,가.조례조항에 대한 판단
166093,전문,17,"법령조항 자체가 헌법소원의 대상이 될 수 있으려면 그 법령조항에 의하여 구체적인 집행행위를 기다리지 아니하고 직접, 현재, 자기의 기본권을 침해받아야 하는 것을 요건으로 하고, 여기서 말하는 기본권 침해의 직접성이란 집행행위에 의하지 아니하고 법령 그 자체에 의하여 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈이 생긴 경우를 뜻하므로, 구체적인 집행행위를 통하여 비로소 당해 법령조항에 의한 기본권 침해의 법률효과가 발생하는 경우에는 직접성이 인정되지 아니한다(헌재 1992.11.12."
166093,전문,18,91헌마192 참조).
166093,전문,19,"그런데 조례조항은 구청장은 간접흡연 피해방지를 위해 필요하다고 인정하는 장소의 전부 또는 일부를 금연구역으로 지정할 수 있다고 규정한 조항으로, 청구인에 대한 현실적이고 구체적인 기본권 침해의 효과는 조례조항에 근거한 금연구역 지정이라는 구체적인 집행행위를 통하여 비로소 발생하는 것이지 조례조항 그 자체로 인하여 직접 발생하는 것은 아니다.따라서 조례조항에 대한 심판청구는 기본권 침해에 대한 직접성을 갖추지 못하였다."
166093,전문,20,나.고시에 대한 판단
166093,전문,21,"헌법재판소법 제68조 제1항의 헌법소원심판제도는 공권력작용으로 인하여 헌법상의 권리를 침해받은 자가 그 권리를 구제받기 위하여 심판을 구하는 이른바 주관적 권리구제절차라는 점을 본질적 요소로 하는 것으로서, 청구인의 구체적인 기본권침해와 무관하게 법률 등 공권력이 헌법에 합치하는지 여부를 추상적으로 심판하고 통제하는 절차가 아니다.따라서 법률 등 공권력에 대한 헌법소원심판청구는 청구인에게 당해 공권력에 해당하는 사유가 발생함으로써 그 공권력이 현재 청구인 자신의 기본권을 직접 침해하는 경우에 적법하다고 할 것이다(헌재 1994.6.30."
166093,전문,22,91헌마162 참조).
166093,전문,23,"청구인은 서울 영등포구에 거주하고 있다고 주장하고 있을 뿐 그에 대한 소명자료를 제출하지 않았고, 현재 서울 영등포구에 거주하고 있는지, 고시에 따른 금연구역 지정장소 중 어디에서 흡연하고자 하는지에 관하여 구체적으로 밝히라는 보정명령에도 불응하고 있다.그렇다면 청구인에게 고시에 대한 자기관련성을 인정하기 어렵다."
166093,전문,24,4.결론
166093,전문,25,"그렇다면 이 사건 심판청구는 모두 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
166093,전문,26,[별지]
166093,전문,27,서울특별시 영등포구 고시 제2021- 72호
166093,전문,28,서울특별시 영등포구 금연거리 지정 고시
166093,전문,29,간접흡연의 유해환경으로부터 구민의 건강을 보호하고 깨끗한 환경을 조성하여 삶의 질을 향상시키고자 「서울특별시 영등포구 금연구역지정 및 간접흡연 피해방지 조례」제5조에 따라 다음과 같이 실외 금연구역을 지정하고 이를 고시합니다.
166093,전문,30,2021년  4월  15일
166093,전문,31,서울특별시 영등포구청장
166093,전문,32,1.지정 취지
166093,전문,33,간접흡연으로 인한 피해가 집중적으로 발생하고 다수의 구민이 이용하는 곳을 실외 금연구역으로 지정하여 구민의 건강을 보호하고 쾌적한 환경을 조성하여 삶의 질 향상에 기여하고자 함
166093,전문,34,2.지 정 일: 2021년 4월 15일(목)
166093,전문,35,"3.지정장소 및 범위 (별첨1 참조)<img src=""/LSA/flDownload.do?flSeq=104175213"">"
166093,전문,36,</img>
166093,전문,37,4.금연구역 내 흡연자 과태료 부과 ○ 금연 계도기간: 2021.04.15.
166093,전문,38,(목)~ 2021.05.02.
166093,전문,39,(일)○ 과태료 부과일: 2021.05.03.
166093,전문,40,(월)부터
166093,전문,41,- 과태료 부과금액: 10만원
166093,전문,42,5.기타 자세한 사항은 영등포구보건소 보건지원과(☎2670-4899)로 문의바랍니다.
166093,전문,43,[별첨 1] (생략)
