결정례일련번호,구분,문장번호,내용
21106,전문,1,사      건      2012헌마833  기본권침해 위헌확인
21106,전문,2,청  구  인      조 ○ 덕
21106,전문,3,[주문]
21106,전문,4,이 사건 심판청구를 각하한다.
21106,전문,5,[이유]
21106,전문,6,1.사건의 개요
21106,전문,7,"청구인은 서울시 중구 정신보건센터 직원에 의하여 부당하게 병원에 입원하게 되었다고 주장하며 위 직원을 피진정인으로 하여 국가인권위원회에 진정을 제기하였으나, 국가인권위원회가 청구인의 진정내용을 심사한 후 2012.9.18."
21106,전문,8,"‘12-진정-0291300’ 결정에서 위 진정을 각하하자, 2012.10.12."
21106,전문,9,위 진정사건의 담당자인 국가인권위원회 침해조사과 직원 서 ○ 호와 침해조사과장 김 ○ 철을 처벌해달라는 취지의 이 사건 헌법소원심판을 청구하였다.
21106,전문,10,2.판단
21106,전문,11,"헌법재판소법 제68조 제1항에 의하면 공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자만이 헌법소원심판을 청구할 수 있다고 규정되어 있고, 같은 법 제75조 제3항에 의하면 헌법재판소가 헌법소원을 인용할 경우에는 기본권침해의 원인이 된 공권력의 행사를 취소하거나 그 불행사가 위헌임을 확인할 수 있다고만 규정되어 있으므로, 청구인으로서는 이에 상응하여 공권력 행사의 취소를 구하거나 또는 그 불행사의 위헌확인을 구하는 심판청구를 하여야 할 것이다(헌재 1991.7.8."
21106,전문,12,89헌마155 결정등 참조).
21106,전문,13,"살피건대, 청구인은 헌법재판소로 하여금 국가인권위원회의 직원을 처벌해달라고 주장하고 있는바, 이러한 청구는 공권력의 행사 또는 불행사의 위헌확인을 구하는 헌법소원심판청구라 할 수 없으므로, 이 사건 심판청구는 헌법소원심판의 대상이 되는 공권력 작용에 해당하지 않는 것을 대상으로 한 것으로서 부적법하다."
21106,전문,14,3.결론
21106,전문,15,그렇다면 헌법재판소법 제72조 제3항 제4호에 따라 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.2012.10.23.
