결정례일련번호,구분,문장번호,내용
41780,전문,1,사  건○  2014헌아257 재판취소(재심)청 구 인  양 ○ 갑
41780,전문,2,재심대상결정  헌법재판소 2014.10.28.
41780,전문,3,2014헌아240 결정
41780,전문,4,[주  문]
41780,전문,5,이 사건 심판청구를 각하한다.[이  유]
41780,전문,6,1.사건 개요
41780,전문,7,청구인은 제주지방법원 2007개회5582 결정 및 대법원 2012재마42 결정의 취소를 구하는 헌법소원심판을 청구하였으나 2013.2.5.
41780,전문,8,"각하되자(2013헌마40), 위 각하결정에 불복하는 재심을 계속적ㆍ반복적으로 청구하였으나 모두 각하되었다(2013헌아27, 2013헌아94, 2014헌아3, 2014헌아240 등)."
41780,전문,9,이에 청구인은 2014.12.4.
41780,전문,10,위 2014헌아240 결정의 취소를 구하는 이 사건 재심을 청구하였다.
41780,전문,11,2.판단
41780,전문,12,"재심청구인은 민사소송법 제451조 제1항 각 호의 사유 중 헌법소원심판에 대한 재심의 성질상 허용되는 사유를 재심청구의 이유로 주장하여야 하고, 이에 해당하지 아니하는 사유를 들어 재심을 청구하면 그 심판청구는 부적법하다(헌재 2013.2.28."
41780,전문,13,2012헌아99 결정 참조).
41780,전문,14,"그런데 청구인은 제주지방법원 2007개회5582 결정 및 대법원 2012재마42 결정이 부당하다는 취지의 주장만 하고 있을 뿐, 재심대상인 2014헌아240 결정 및 실질적으로 다투고자 하는 2013헌마40 결정에 관하여 헌법재판소법 제40조에 의하여 준용되는 민사소송법 제451조 제1항 각 호의 적법한 재심사유를 지적하지 아니한 채 계속적ㆍ반복적으로 불복하고 있으므로, 이는 헌법소원심판 청구권의 남용에 해당한다."
41780,전문,15,3.결론
41780,전문,16,이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하한다.
