결정례일련번호,구분,문장번호,내용
43854,전문,1,사 건 2014헌마233 주택소유제한 부작위 위헌확인
43854,전문,2,청 구 인 진 ○ 현
43854,전문,3,[주 문]
43854,전문,4,이 사건 심판청구를 각하한다.[이 유]
43854,전문,5,1.사건의 개요
43854,전문,6,청구인은 국가가 1가구당 2주택 이상을 소유하는 것을 규제하지 아니함으로써 인간다운 생활을 할 권리 등이 침해된다고 주장하며 2014.3.13.
43854,전문,7,이 사건 헌법소원심판을 청구하였다.
43854,전문,8,2.판단
43854,전문,9,"헌법재판소법 제68조 제1항의 ‘헌법상 보장된 기본권을 침해받은 자’라는 것은 ‘헌법상 보장된 기본권을 침해받았다고 주장하는 자’로 해석하여야 하고, 헌법소원 청구인은 자신의 기본권에 대한 공권력 행사나 불행사가 위헌적인 것임을 어느 정도 구체적으로 주장하여야 한다.그러므로 헌법소원 청구인이 기본권침해의 가능성을 확인할 수 있을 정도의 구체적 주장을 하지 않고 막연한 주장만을 하는 경우에는 그 심판청구는 부적법한 것이 된다(헌재 2011.1.4."
43854,전문,10,2010헌마709; 헌재 2010.4.13.
43854,전문,11,2010헌마141 참조).
43854,전문,12,"그런데 청구인은 국가가 1가구당 2주택 이상을 소유하는 것을 규제하지 아니하는 것이 부당하다는 취지의 막연한 주장만 하고 있을 뿐, 어떠한 공권력의 불행사에 의하여 청구인 자신의 어떤 기본권이 현실적으로 침해되었거나 침해될 가능성이 있다는 것을 인정할 만한 구체적 주장을 하고 있지 아니하다.그러므로 이 사건 심판청구는 기본권 침해가능성 또는 자기관련성을 갖추지 못하여 부적법하다."
43854,전문,13,3.결론
43854,전문,14,따라서 헌법재판소법 제72조 제3항 제4호에 따라 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
