결정례일련번호,구분,문장번호,내용
16310,전문,1,사      건      2011헌아146  헌법재판소법 제68조 제1항 위헌확인 등(재심)청  구  인      김 ○ 호
16310,전문,2,재심대상결정      헌법재판소 2011.6.21.
16310,전문,3,2011헌아119 결정
16310,전문,4,주      문
16310,전문,5,이 사건 심판청구를 각하한다.
16310,전문,6,이      유
16310,전문,7,1.사건의 개요
16310,전문,8,청구인은 헌법재판소 2011.5.11.
16310,전문,9,"2011헌아78 결정에 대하여 재심을 구하는 헌법소원심판을 청구하였다가, 2011.6.21."
16310,전문,10,"청구인이 주장하는 사유는 헌법재판소법 제40조에 의하여 준용되는 민사소송법 제451조 제1항 각 호의 재심사유 중 어느 것에도 해당하지 아니한다는 이유로 각하되자(2011헌아119), 2011.7.7."
16310,전문,11,위 2011헌아119 결정(이하 ‘이 사건 재심대상결정’이라 한다)에 대하여 재심을 구하는 이 사건 헌법소원심판을 청구하였다.
16310,전문,12,2.판단
16310,전문,13,"청구인은 헌법재판소법 제40조는 ""심판""에만 적용되는 것이고, ""사전심사""는 ""심판""이 아닌데도 이 사건 재심대상결정이 헌법재판소법 제40조를 사전심사에서 적용한 것은 잘못이라는 취지로 주장하나, 이는 헌법재판소법 제40조에 의하여 준용되는 민사소송법 제451조 제1항 각 호의 재심사유 중 헌법소원심판에 대한 재심의 성질상 허용되는 사유에 해당되지 아니하므로, 이 사건 심판청구는 부적법하다."
16310,전문,14,3.결론
16310,전문,15,그렇다면 이 사건 심판청구를 헌법재판소법 제72조 제3항 제4호에 따라 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
16310,전문,16,2011.7.26.
