결정례일련번호,구분,문장번호,내용
48139,전문,1,사○ 2015헌마1019 재판취소
48139,전문,2,청 구 인 이 ○ 기
48139,전문,3,[주 문]
48139,전문,4,이 사건 심판청구를 각하한다.[이 유]
48139,전문,5,1.사건개요
48139,전문,6,청구인은 2014.12.23.
48139,전문,7,"창원지방법원 마산지원에서 공갈죄 등으로 징역 2년을 선고받고(2014고단659), 2015.4.23."
48139,전문,8,"항소심인 창원지방법원에서 징역 3년을 선고받아(2015노157), 2015.7.9."
48139,전문,9,상고심인 대법원에서 그 형이 확정되었다(2015도6901).
48139,전문,10,"이에 청구인은 위 1심 및 2심 판결이 부당하다고 주장하며, 2015.10.21."
48139,전문,11,그 취소를 구하는 취지의 이 사건 헌법소원심판을 청구하였다.
48139,전문,12,2.판단
48139,전문,13,"헌법재판소법 제68조 제1항 본문에 의하면 공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자는 법원의 재판을 제외하고는 헌법재판소에 헌법소원심판을 청구할 수 있다고 규정하고 있으므로, 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있다(헌재 1997.12.24."
48139,전문,14,96헌마172 결정 등 참조).
48139,전문,15,"살피건대, 청구인이 취소를 구하고 있는 창원지방법원 마산지원 2014고단659 판결 및 창원지방법원 2015노157 판결은 헌법재판소가 위헌으로 결정한 법령을 적용한 재판이 아니므로, 이 사건은 법원의 재판에 대하여 헌법소원심판을 제기할 수 있는 예외적인 경우에 해당하지 아니한다."
48139,전문,16,3.결론
48139,전문,17,이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 후단에 따라 이를 각하한다.
