결정례일련번호,구분,문장번호,내용
163149,전문,1,사		건	2020헌아848 진정사건 각하결정 취소(재심)청	구	인	노○○○
163149,전문,2,재심대상결정	헌법재판소 2020.12.9.
163149,전문,3,2020헌마1565 결정
163149,전문,4,[주  문]
163149,전문,5,이 사건 심판청구를 각하한다.[이  유]
163149,전문,6,1.사건개요
163149,전문,7,"청구인은 2004년과 2005년 안양경찰서 경찰관의 과도한 보호장비 사용과 폭행, 2005년 서울보라매병원의 근전도검사 시행에 따른 부작용 미고지가 인권침해라고 주장하며 국가인권위원회에 진정을 제기하였으나 각하되자(국가인권위원회 20-진정-0684000), 2020.11.23."
163149,전문,8,"위 각하 결정의 취소를 구하는 헌법소원심판을 청구하였다가(2020헌마1565), 2020.12.9."
163149,전문,9,위 헌법소원심판청구가 보충성 요건을 갖추지 못하여 부적법하다는 이유로 각하되었다.이에 청구인은 2020.12.28.
163149,전문,10,위 2020헌마1565 결정이 부당하다는 취지로 주장하며 위 헌법재판소 결정에 대해 재심을 구하는 취지의 이 사건 헌법소원심판 청구를 하였다.
163149,전문,11,2.판단
163149,전문,12,"헌법재판소의 결정에 대하여 재심을 청구하기 위해서는 헌법재판소법 제40조에 의하여 준용되는 민사소송법 제451조 제1항 각 호의 사유 중 헌법소원심판에 대한 재심의 성질상 허용되는 사유를 재심청구의 이유로 주장하여야 하고, 이에 해당하지 아니하는 사유를 들어 재심을 청구하면 그 심판청구는 부적법하다(헌재 2013.2.28."
163149,전문,13,2012헌아99 참조).
163149,전문,14,"그런데 청구인은 위 결정에 관하여 헌법재판소법 제40조에 의하여 준용되는 민사소송법 제451조 제1항 각 호의 사유 중 헌법소원심판에 대한 재심의 성질상 허용되는 사유를 재심청구의 이유로 주장하고 있지 않으므로, 이 사건 심판청구는 부적법하다."
163149,전문,15,3.결론
163149,전문,16,그렇다면 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
