결정례일련번호,구분,문장번호,내용
151344,전문,1,사 건 2019헌바190 행정소송법 제8조 제2항 등 위헌소원
151344,전문,2,청 구 인 진○○○
151344,전문,3,당 해 사 건 서울행정법원 2019구합64563 서울역 광장의 일부 공간 주차장 지정 취소
151344,전문,4,[주 문]
151344,전문,5,이 사건 심판청구를 각하한다.[이 유]
151344,전문,6,1.사건개요
151344,전문,7,"청구인은 서울시청 등을 상대로 서울역 광장 일부 공간의 주차장 지정 취소를 구하는 소를 제기하였으나(서울행정법원 2019구합64563)인지대와 송달료를 납부하지 아니하고, 인지대와 송달료를 납부하라는 보정명령에도 불구하고 이를 납부하지 아니한 채, 위 소송 계속 중 소제기에 있어 인지대, 송달료를 납부하게 하는 행정소송법 제8조 제2항, 민사소송법 제254조 제1항, 제2항이 헌법상 재판청구권을 침해하여 위헌이라고 주장하며 위헌법률심판제청을 신청하였다.청구인은 법원이 2019.5.29."
151344,전문,8,"위 신청을 기각하자(서울행정법원 2019아671), 2019.6.8."
151344,전문,9,이 사건 헌법소원심판을 청구하였다.그런데 청구인은 2019.5.30.
151344,전문,10,이 사건 헌법소원심판 청구와 같은 내용으로 헌법소원심판을 청구한 바 있다(2019헌바181).
151344,전문,11,2.판단
151344,전문,12,"청구인은 이 사건 심판청구에 앞서 법원의 같은 재판을 당해소송으로 하여 이 사건 심판청구의 대상과 같은 행정소송법 제8조 제2항, 민사소송법 제254조 제1항, 제2항에 대하여 헌법재판소법 제68조 제2항에 의한 헌법소원심판을 청구하였고(2019헌바181), 사건이 심판 계속 중이다.이미 계속 중인 헌법소원심판사건에 대하여 당사자가 다시 동일한 헌법소원심판을 청구하는 것은 중복제소로서 허용되지 아니하므로(헌법재판소법 제40조 제1항, 민사소송법 제259조), 이 사건 심판청구는 중복제소에 해당하여 부적법하다."
151344,전문,13,3.결론
151344,전문,14,그렇다면 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
