결정례일련번호,구분,문장번호,내용
151771,전문,1,사 건 2019헌마750 법원공무원노조 등 미해산 위헌확인
151771,전문,2,청 구 인 이○○○
151771,전문,3,[주 문]
151771,전문,4,이 사건 심판청구를 각하한다.[이 유]
151771,전문,5,1.사건개요
151771,전문,6,"청구인은, 대통령이 법원공무원노조와 경찰공무원노조를 해산시키고 있지 않은 부작위가 위헌이라고 주장하면서, 2019.7.13."
151771,전문,7,이 사건 헌법소원심판을 청구하였다.
151771,전문,8,2.판단
151771,전문,9,"청구인은 이미 법원공무원노조와 경찰공무원노조를 해산시키고 있지 않은 부작위가 위헌이라고 주장하며 헌법소원심판을 청구하였다가, ‘대법원장과 대통령이 위 노조를 해산시키지 않은 부작위로 인하여 자신의 어떠한 기본권이 구체적으로 어떻게 침해받았는지에 대하여 명확한 주장이 없다는 이유 등으로 부적법 각하되었다(헌재 2019.7.9."
151771,전문,10,2019헌마637).
151771,전문,11,그런데 청구인은 여전히 기본권침해의 가능성을 확인할 수 있을 정도의 구체적 주장을 하지 않은 채 위 2019헌마637 사건에서와 동일한 취지로 이 사건 헌법소원심판을 청구하고 있다.이 사건 심판청구는 이미 심판을 거친 동일한 사건에 대하여 다시 심판청구를 한 것으로 헌법재판소법 제39조의 일사부재리 원칙에 위배되었다.
151771,전문,12,3.결론
151771,전문,13,"그렇다면 이 사건 심판청구는 부적법하므로 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
