결정례일련번호,구분,문장번호,내용
181889,전문,1,【당 사 자】
181889,전문,2,사		건	2023헌사232    효력정지가처분신청
181889,전문,3,신	청	인	김○○○
181889,전문,4,결       정	일	2023.3.21.
181889,전문,5,【주 문】
181889,전문,6,이 사건 신청을 각하한다.【이 유】
181889,전문,7,1.사건개요
181889,전문,8,"신청인은 헌○ 발송한 등기우편물은 허위공문서인바, 이로 인하여 자신의 기본권이 침해되었다고 주장하면서, 2023.3.10."
181889,전문,9,이 사건 등기우편물의 효력을 정지할 것을 구하는 이 사건 효력정지가처분을 신청하였다.2.판단
181889,전문,10,신청인이 청구하고자 하는 본안사건이 명백히 부적법한 경우에는 가처분 결정을 할 수 없다(헌재 1999.3.25.
181889,전문,11,98헌사98; 헌재 2000.12.8.
181889,전문,12,2000헌사471 참조).
181889,전문,13,"그런데 이 사건 등기우편물 자체는 신청인의 권리와 의무에 대하여 직접적인 법률효과를 발생시켜 신청인의 법률관계 내지 법적 지위를 불리하게 변화시키는 헌법재판소법 제68조 제1항의 ‘공권력의 행사’에 해당한다고 볼 수 없으므로, 신청인이 청구하고자 하는 본안 사건은 명백히 부적법하다.3.결론"
181889,전문,14,"그렇다면 이 사건 신청은 부적법하므로 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
181889,전문,15,"재판장,이○,이○,문○"
