결정례일련번호,구분,문장번호,내용
138026,전문,1,사      건      2009헌마393  부동산등기 특별조치법 위헌확인
138026,전문,2,청  구  인      신 ○ 목
138026,전문,3,주           문
138026,전문,4,이 사건 심판청구를 각하한다.
138026,전문,5,이           유
138026,전문,6,청구인은 자신에게 상속되어야할 경북 성주군 벽진면 ○○리 816-2 토지가 부동산소유권이전등기등에관한특별조치법(이하 ‘특조법’이라 한다)에 의하여 1980.11.7.
138026,전문,7,"자신의 조카 청구외 신 ○ 식 명의로 소유권보존등기가 되었는바, 이는 상속재산을 특조법에 의해 부당하게 이전등기한 것으로 위헌이라고 주장하며 2009.7.14."
138026,전문,8,"위 법률에 대한 이 사건 헌법소원심판을 청구하였다.그러나 헌법재판소법 제68조 제1항에 의한 헌법소원은 그 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있은 날부터 1년 이내에 청구하여야 하는 것인바(헌법재판소법 제69조 제1항 본문), 위 법률에 의한 청구인의 기본권 침해는 위 법률에 의해 위 토지의 소유권이전등기가 된 1980.11.7.경 발생하였다 할 것이고, 그때는 헌법재판소가 창설되기 전이었으므로 헌법재판소가 구성된 1988.9.19.을 그 기산점으로 삼아야 할 것인바(헌재 1995.3.23."
138026,전문,9,"91헌마143, 판례집 7-1.398, 414), 그때로부터 1년이 훨씬 경과한 2009.7.14."
138026,전문,10,"청구된 이 사건 심판청구는 청구기간이 도과되어 부적법하다.그렇다면, 이 사건 심판청구는 헌법재판소법 제72조 제3항 제2호에 의하여 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
138026,전문,11,2009.8.11.
138026,전문,12,재판장    재판관  이○      이○
138026,전문,13,──────
138026,전문,14,재판관  김○        김○
138026,전문,15,──────
138026,전문,16,재판관  송○        송○
138026,전문,17,──────
