결정례일련번호,구분,문장번호,내용
36213,전문,1,사           건          2012헌마373    공직선거법 제189조 제1항 등 위헌확인
36213,전문,2,청    구    인          진 ○ 현
36213,전문,3,국선대리인   변호사 권○
36213,전문,4,선    고    일          2014.4.24.
36213,전문,5,[주 문]
36213,전문,6,이 사건 심판청구를 각하한다.[이 유]
36213,전문,7,1.사건개요
36213,전문,8,녹색당은 2012.4.11.
36213,전문,9,"실시된 제19대 국회의원선거에 참여하였으나, 의석을 얻지 못하고 유효투표총수의 0.48%를 득표하였다.그 결과 녹색당은 공직선거법 제189조 제1항에 따라 비례대표국회의원 의석을 배분받지 못하였고, 정당법 제44조 제1항 제3호에 따라 2012.4.12."
36213,전문,10,정당등록이 취소되었다.이에 녹색당 당원인 청구인은 2012.4.12.
36213,전문,11,공직선거법 제189조 제1항 및 정당법 제44조 제1항 제3호의 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다.
36213,전문,12,2.심판대상
36213,전문,13,이 사건 심판대상은 공직선거법(2004.3.12.
36213,전문,14,법률 제7189호로 개정된 것)제189조 제1항(다음부터 ‘비례대표의석배분조항’이라 한다)및 정당법(2005.8.4.
36213,전문,15,"법률 제7683호로 전부개정된 것)제44조 제1항 제3호(다음부터 ‘정당등록취소조항’이라 한다)가 청구인의 기본권을 침해하는지 여부이고, 심판대상조항의 내용은 다음과 같다."
36213,전문,16,[심판대상조항]
36213,전문,17,공직선거법(2004.3.12.
36213,전문,18,법률 제7189호로 개정된 것)제189조(비례대표국회의원의석의 배분과 당선인의 결정ㆍ공고ㆍ통지) ① 중앙선거관리위원회는 비례대표국회의원선거에서 유효투표총수의 100분의 3 이상을 득표하였거나 지역구국회의원총선거에서 5석 이상의 의석을 차지한 각 정당(이하 이 조에서 “의석할당정당”이라 한다)에 대하여 당해 의석할당정당이 비례대표국회의원선거에서 얻은 득표비율에 따라 비례대표국회의원의석을 배분한다.정당법(2005.8.4.
36213,전문,19,법률 제7683호로 전부개정된 것)제44조(등록의 취소)① 정당이 다음 각 호의 어느 하나에 해당하는 때에는 당해 선거관리위원회는 그 등록을 취소한다.3.임기만료에 의한 국회의원선거에 참여하여 의석을 얻지 못하고 유효투표총수의 100분의 2 이상을 득표하지 못한 때
36213,전문,20,3.청구인의 주장
36213,전문,21,"정당의 득표율이 유효투표총수의 0.48%에 이르렀다면 소수자 보호의 명분상 적어도 국회의원 의석 중 1석은 보장되어야 하고, 정당이 국회의원선거에서 의석을 얻지 못한 경우에도 차기 선거에서의 의석 획득을 위하여 정당 활동을 계속할 필요가 있는데, 청구인이 지지하는 녹색당은 심판대상조항들에 의하여 비례대표국회의원 의석을 배분받지 못하고 정당등록이 취소되었다.그러므로 비례대표국회의원 의석 배분의 근거가 되는 비례대표의석배분조항은 청구인의 선거권 및 평등권을 침해하고 평등선거의 원칙에 위배되며, 녹색당에 대한 등록취소의 근거가 되는 정당등록취소조항은 청구인의 정당설립의 자유 및 결사의 자유를 침해한다."
36213,전문,22,4.판단
36213,전문,23,가.비례대표의석배분조항에 대한 청구 부분
36213,전문,24,"청구인은 비례대표의석배분조항이 국회의원선거에서 일정 수준의 지지를 얻지 못한 정당을 지지한 유권자의 기본권을 침해한다고 주장하며, 2010.6.20."
36213,전문,25,위 조항의 위헌확인을 구하는 헌법소원심판을 청구하였으나 각하되었다(헌재 2010.6.29.
36213,전문,26,2010헌마396).
36213,전문,27,"그렇다면 청구인은 늦어도 2010헌마396 사건의 심판청구일인 2010.6.20.에는 위 조항에 의한 기본권 침해사유의 발생을 알았다고 볼 수 있는데, 그로부터 90일이 경과하였음이 명백한 2012.4.12."
36213,전문,28,"이 사건 심판청구를 하였으므로, 이 부분 심판청구는 청구기간이 지나 제기된 것으로 부적법하다."
36213,전문,29,나.정당등록취소조항에 대한 청구 부분
36213,전문,30,헌법재판소는 2014.1.28.
36213,전문,31,"선고한 2012헌마431등 결정에서 정당등록취소조항이 헌법에 위반된다고 결정하였고, 이에 따라 이 조항은 헌법재판소법 제47조 제2항에 따라 이미 효력을 상실하여 더 이상 헌법소원심판의 대상이 될 수 없다(헌재 1994.4.28."
36213,전문,32,92헌마280 등 참조).
36213,전문,33,따라서 이 부분 심판청구도 부적법하다.
36213,전문,34,5.결론
36213,전문,35,이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
