결정례일련번호,구분,문장번호,내용
151677,전문,1,사 건 2019헌아345 산림청의 매각 불가 회신 등 위헌확인(재심)청 구 인 박○○○
151677,전문,2,재심대상결정 헌법재판소 2019.6.17.
151677,전문,3,2019헌아308 결정
151677,전문,4,[주 문]
151677,전문,5,이 사건 심판청구를 각하한다.[이 유]
151677,전문,6,1.사건개요
151677,전문,7,"가.청구인은 인천 서구 (주소생략)산 ○○, □□, △△ 토지 3필지 합계 면적 3,604㎡(이하 ‘이 사건 대부지’라 한다)를 대부받은 수대부자인 망 박□□로부터 망 박△△을 거쳐 위 대부지에 관한 권리의무를 포괄승계 하였다고 주장하며 이 사건 대부지를 관리하여 왔다.청구인은 서울국유림관리소장에게 이 사건 대부지의 매각, 분수림 해지비용 지급, 경계불량에 대한 손해배상금 지급 등을 청구하는 취지의 민원을 여러 차례 제기하였으나, 2019.2.12."
151677,전문,8,및 2019.3.13.
151677,전문,9,이러한 청구는 불가하다는 내용의 회신을 받았다.
151677,전문,10,"나.청구인은 서울국유림관리소장의 위와 같은 민원회신이 자신의 기본권을 침해한다고 주장하며 이 사건 대부지의 매각, 분수림 해지비용 지급, 경계불량에 대한 손해배상금 지급을 구하는 취지의 헌법소원심판을 청구하였으나, 2019.5.28."
151677,전문,11,헌법소원의 대상이 되지 않는다는 이유로 각하결정을 받았다(2019헌마485).
151677,전문,12,다.청구인은 2019.6.11.
151677,전문,13,위 2019헌마485 결정에 대하여 재심을 청구하였다가 2019.6.17.
151677,전문,14,"각하결정을 받자(2019헌아308), 2019.6.26."
151677,전문,15,위 2019헌아308 결정을 대상으로 한 이 사건 재심을 신청하였다.
151677,전문,16,2.판단
151677,전문,17,가.헌법재판소의 결정에 대하여 재심을 청구하기 위해서는 헌법재판소법 제40조에 의하여 준용되는 민사소송법 제451조 제1항 각 호의 사유 중 헌법소원심판의 성질상 허용되는 재심사유를 재심청구의 이유로 주장하여야 한다(헌재 2018.4.3.
151677,전문,18,2018헌아139 등 참조).
151677,전문,19,"나.청구인은 위 재심대상결정의 피청구인인 서울국유림관리소장이 일관성 없는 사유로 청구인의 대부림 매각 신청을 수차례 거부하였다고 주장할 뿐, 달리 헌법소원심판에 대한 재심의 성질상 허용되는 적법한 재심사유에 관한 주장을 하고 있지 아니하다."
151677,전문,20,3.결론
151677,전문,21,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
