결정례일련번호,구분,문장번호,내용
48217,전문,1,사 건 2015헌마1003 공권력 행사 위헌확인
48217,전문,2,청 구 인 이 ○ 기
48217,전문,3,[주 문]
48217,전문,4,이 사건 심판청구를 각하한다.[이 유]
48217,전문,5,1.사건개요
48217,전문,6,청구인은 2012.12.5.
48217,전문,7,"대한민국, ○○건설산업 주식회사(이하 ‘○○건설산업’이라 한다)와 ○○통운 주식회사(이하 ‘○○통운’이라 한다)를 상대로 하여 저작권 침해 등을 원인으로 한 손해배상청구의 소를 제기하였으나, 2014.4.24."
48217,전문,8,"○○건설산업에 대한 소는 각하되고, 나머지 청구는 기각되었다(서울중앙지방법원 2012가합102105)."
48217,전문,9,"청구인은 검찰 형사조정 과정에서 검사의 불공정한 수사행위(2011형조421호), 서울중앙지방법원 2012가합102105 판결 및 2011하111 결정, 2006회합16 결정,"
48217,전문,10,"위 2012가합102105 사건의 2013.11.8.자 인지보정명령, 헌법재판소 2015헌마865 결정 등이 청구인의 재산권 등을 침해한다고 주장하며 2015.10.16."
48217,전문,11,이 사건 헌법소원심판을 청구하였다.
48217,전문,12,2.판단
48217,전문,13,가.검사의 공권력 행사에 대한 심판청구
48217,전문,14,"검사의 불공정한 수사는 해당 검사의 불법행위에 대한 고소 등을 통해 해결해야 할 사안이고, 그 수사내용 등에 대해서는 재판절차 과정에서 충분한 사법적 심사를 받을 수 있으므로 독립하여 헌법소원의 대상이 될 수 없다(헌재 2008.2.12."
48217,전문,15,2008헌마116 참조).
48217,전문,16,따라서 형사조정 과정에서 검사의 불공정한 수사행위를 다투는 부분의 심판청구는 헌법소원심판의 대상이 될 수 없다.
48217,전문,17,나.법원의 재판에 대한 심판청구
48217,전문,18,"헌법재판소법 제68조 제1항 본문에 의하면 법원의 재판은 원칙적으로 헌법소원심판의 대상이 될 수 없으므로 서울중앙지방법원 2012가합102105 판결 등 법원의 재판은 헌법소원의 대상이 되지 아니하고, 나아가 위 판결들이 헌법재판소가 이미 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해하는 경우에 해당하지도 아니하므로, 이 부분 심판청구 역시 부적법하다(헌재 1997.12.24."
48217,전문,19,96헌마172등 참조).
48217,전문,20,다.헌법재판소의 결정에 대한 심판청구
48217,전문,21,헌법재판소의 결정에 대해서는 원칙적으로 불복이 허용되지 않으므로(헌재 1993.2.23.
48217,전문,22,"93헌마32 등 참조), 헌재 2015헌마865 결정의 내용이 부당하다는 취지의 이 부분 심판청구 역시 헌법소원심판의 대상이 될 수 없다."
48217,전문,23,라.나머지 심판청구
48217,전문,24,헌법소원심판 청구인이 기본권침해의 가능성을 확인할 수 있을 정도의 구체적 주장을 하지 않고 막연한 주장만을 하는 경우에는 그 헌법소원심판청구는 부적법하다(헌재 2005.2.3.
48217,전문,25,2003헌마544 참조).
48217,전문,26,"앞서 판단한 심판청구를 제외한 나머지 심판청구에 관하여 보건대, 청구인은 기본권침해의 원인이 된 공권력의 행사 또는 불행사가 무엇인지, 그로 인하여 청구인의 어떠한 기본권이 어떻게 침해된다는 것인지에 대하여 구체적이고 명확한 주장을 하지 않고 있을 뿐만 아니라, 청구의 취지와 원인에 관하여 알 수 없을 정도의 주장만을 하고 있을 뿐이므로 이 부분 심판청구도 부적법하다."
48217,전문,27,3.결론
48217,전문,28,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 후단 및 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
