결정례일련번호,구분,문장번호,내용
150404,전문,1,사 건 2019헌바60 소액사건심판법 등 위헌소원
150404,전문,2,청 구 인 이 ○ 림
150404,전문,3,당 해 사 건 서울중앙지방법원 2018가소2285708 사용료
150404,전문,4,[주 문]
150404,전문,5,이 사건 심판청구를 모두 각하한다.[이 유]
150404,전문,6,1.사건개요
150404,전문,7,가.에스케이텔레콤 주식회사는 청구인이 통신서비스 사용료를 지급하지 않았다는 이유로 2018.7.5.
150404,전문,8,"서울중앙지방법원에 사용료지급청구의 소(2018가소2285708)를 제기하였고, 같은 법원은 2019.2.13."
150404,전문,9,원고의 청구를 전부 인용하는 판결을 선고하였다.
150404,전문,10,"나.청구인은 위 소송 계속 중 서울중앙지방법원에 소액사건심판법(2018카기51069), 법원조직법 제53조의2(2019카기50051)에 대한 위헌법률심판제청신청을 하였다.그런데 같은 법원이 2019.2.13."
150404,전문,11,"위 각 신청을 모두 기각하자, 2019.2.14."
150404,전문,12,위 법률 및 법률조항에 대한 이 사건 헌법소원심판을 청구하였다.
150404,전문,13,다.한편 청구인은 헌법소원심판청구서 접수 직후인 2019.2.14.
150404,전문,14,"“헌법재판소장은 이 사건에 대하여 헌법재판소법 제19조 제4항 제2호에서 제5호, 제19조의3, 제19조의4 제4항, 제5항 제3호, 제4호에 해당하는 공무원의 관여를 배제하라.”라는 취지의 청구를 추가하였고, 이어 2019.2.16."
150404,전문,15,"“민사소송법 제117조 제1항, 제120조”, 2019.2.20."
150404,전문,16,"“민사소송법 제465조 제2항”, 2019.2.24."
150404,전문,17,"“법원조직법 제5조 제2항, 제3항”을 각 청구취지에 추가하는 청구의 변경을 신청하였다."
150404,전문,18,2.심판대상
150404,전문,19,가.헌법재판과 청구의 변경
150404,전문,20,"헌법재판에 있어서 심판청구서의 청구취지는 심판대상을 확정하기 위한 전제로서의 의미만을 갖고 헌법재판소가 이에 전적으로 구속되는 것은 아니다.그러므로 청구인의 주장요지를 종합적으로 판단하여 심판대상을 확정하되, 다만 청구취지의 변경이 있는 경우 이를 고려하여 심판대상을 확정하면 족하다(헌재 1992.6.26."
150404,전문,21,91헌마134; 헌재 2007.5.31.
150404,전문,22,2003헌마579 등 참조).
150404,전문,23,"한편, 헌법소원심판절차에 관하여서도 청구인은 청구의 기초가 바뀌지 않는 한도 안에서 청구의 취지 또는 원인을 바꿀 수 있으나, 심판절차를 현저히 지연시키는 경우에는 청구의 취지 또는 원인을 바꿀 수 없다(헌재 2019.2.19."
150404,전문,24,2019헌마90 참조).
150404,전문,25,나.이 사건의 심판대상
150404,전문,26,"청구인은 헌법소원심판청구 이후 그 청구를 수차례 변경하였으나, 이는 당초의 청구와 그 내용이 전혀 다른 별개의 청구를 하는 것으로서 청구의 기초가 변경된 것이라 할 것이다.이와 같은 청구인의 새로운 청구에 대해 심리하기 위하여서는 종전 소송자료를 대부분 이용할 수 없고 별도로 상당한 증거제출과 심리가 필요하다고 할 것이므로, 청구인이 신청한 청구의 변경은 이를 허용할 수 없다고 할 것이다.따라서 이 사건의 심판대상은 청구인이 헌법소원심판청구서의 청구취지란에 기재한 소액사건심판법 및 법원조직법 제53조의2가 헌법에 위반되는지 여부이다.3.판단"
150404,전문,27,가.소액사건심판법 부분
150404,전문,28,"헌법재판소법 제68조 제2항의 헌법소원심판청구를 하려면 같은 법 제71조 제2항, 제43조 제4호에 따라 헌법소원심판 청구서에 심판대상인 법률이 “위헌이라고 해석되는 이유”를 구체적으로 적시해야 하며, 이러한 이유를 기재하지 않은 심판청구는 부적법하다(헌재 2016.5.3."
150404,전문,29,2016헌바155; 헌재 2018.11.6.
150404,전문,30,2018헌바413 참조).
150404,전문,31,"청구인은 소액사건심판법 전체에 대한 위헌확인을 구하면서 막연하게 해당 법률이 위헌이라는 취지의 주장만 하고 있을 뿐, 소액사건심판법이 위헌이라고 해석되는 이유를 구체적으로 적시하고 있지 않다.그러므로 이 부분 심판청구는 부적법하다."
150404,전문,32,나.법원조직법 제53조의2 부분
150404,전문,33,"법원조직법 제53조의2는 각급 법원에 재판연구원을 둘 수 있고, 재판연구원으로 하여금 소속 법원장의 명을 받아 사건의 심리 및 재판에 관한 조사ㆍ연구, 그 밖에 필요한 업무를 수행할 수 있도록 하는 법원조직 내부에 관한 조항이다.이 법률조항이 위헌으로 결정되더라도 통신서비스 사용료 지급에 관한 당해 사건 재판의 결론이 달라지지 않으므로 법원조직법 제53조의2는 재판의 전제성이 없다.그러므로 이 부분 심판청구는 부적법하다."
150404,전문,34,4.결론
150404,전문,35,그렇다면 이 사건 심판청구는 모두 부적법하므로 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
