결정례일련번호,구분,문장번호,내용
187739,전문,1,【당 사 자】
187739,전문,2,사		건	2023헌바440    재판 관련  위헌소원
187739,전문,3,청	구	인	강○○○
187739,전문,4,당	해	사	건	인천지방법원 2018가합58539  확인의소
187739,전문,5,결	정	일	2024.1.4.
187739,전문,6,【주 문】
187739,전문,7,이 사건 심판청구를 각하한다.【이 유】
187739,전문,8,1.사건개요
187739,전문,9,"청구인은 ‘주식회사 ○○은행이 신청한 청구인 소유 부동산에 대한 임의경매절차(인천지방법원 2018타경3160)에서 인천지방법원의 사법보좌관인 조○○○이 작성한 매각명령 및 일괄매각결정문이 허위의 문서임을 확인한다’라는 확인의 소를 제기하고(당해사건), 그 소송계속 중 ‘주식회사 ○○은행 본점의 임의경매 신청은 헌법 제11조○, 제23조○에 위반된다’라는 결정을 구하는 위헌법률심판제청신청을 하였으나, 2023.12.7."
187739,전문,10,"위 확인의 소가 각하되고, 위헌법률심판제청신청 또한 ‘특정 법률 또는 법률의 조항이 위헌이거나 위헌이라고 해석되는 이유에 관한 사항이 포함되어 있지 않다.’는 이유로 각하되자, 2023.12.24."
187739,전문,11,이 사건 헌법소원심판을 청구하였다.2.판단
187739,전문,12,"헌법재판소법 제68조 제2항은 위헌심사의 대상이 되는 규범을 ‘법률’로 명시하고 있다.그런데 청구인은 ‘허위 재판을 하였다’라고 주장하거나 ‘○○은행 본점이 관할까지 위반하여 서울에서 한 재판은 무효’라고 주장할 뿐, 법률의 위헌에 관한 주장을 하지 않고 있다.가사 청구인이 위 인천지방법원 2018타경3160 임의경매절차에서 2018.8.10."
187739,전문,13,한 매각명령 및 그와 관련된 인천지방법원 2018.8.22.
187739,전문,14,"자 2018타기646 결정, 대법원 2018.12.21."
187739,전문,15,"자 2018그668 결정, 당해사건의 판결인 인천지방법원 2023.12.7."
187739,전문,16,"선고 2018가합58539 판결에 대해서 헌법재판소법 제68조 제1항의 헌법소원심판을 청구하였다고 하더라도, 이는 헌법재판소가 위헌으로 결정한 법령을 적용하거나, 법률에 대한 위헌결정의 기속력에 반함으로써 국민의 기본권을 침해한 재판이라 할 수 없고, 따라서 예외적으로 헌법소원의 대상이 되는 법원의 재판에 해당하지 아니하므로, 이에 대한 헌법소원심판청구는 허용될 수 없다.3.결론"
187739,전문,17,"그렇다면 이 사건 심판청구는 어느 모로 보나 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
187739,전문,18,"재판장,김○,이○,김○"
