결정례일련번호,구분,문장번호,내용
54138,전문,1,사 건 2017헌마117 공소권없음 처분취소
54138,전문,2,청 구 인 주 ○ 호
54138,전문,3,피 청 구 인 의정부지방검찰청 검사
54138,전문,4,[주 문]
54138,전문,5,이 사건 심판청구를 각하한다.[이 유]
54138,전문,6,1.사건개요
54138,전문,7,청구인이 2016.12.23.
54138,전문,8,"20:25경 주먹으로 아버지인 피해자 주 ○ 만의 옆 얼굴을 때려 피해자를 폭행하였다는 존속폭행의 범죄사실에 대하여 의정부지방검찰청 검사는 존속폭행죄가 반의사불벌죄에 해당하는데, 피해자가 청구인의 처벌을 원하지 아니하는 의사를 명시하였다는 이유로 2017.1.26."
54138,전문,9,"청구인에 대하여 공소권없음의 불기소처분(이하 ‘이 사건 공소권없음 처분’이라 한다)을 하였다.이에 청구인은 이 사건 공소권없음 처분이 청구인의 행복추구권, 평등권을 침해한다고 주장하면서 2017.2.9."
54138,전문,10,이 사건 헌법소원심판을 청구하였다.
54138,전문,11,2.적법요건에 대한 판단
54138,전문,12,공소권없음의 처분은 피의사건에 관하여 소송조건이 결여되었기 때문에 피의자에게 범죄 혐의가 있는지 여부를 가릴 것 없이 그 자체로써 기소할 수 없다는 내용의 형식적 처분이다.따라서 이 사건 공소권없음 처분으로 인하여 청구인 자신의 법률상 지위에 어떠한 불이익이 발생하였다고 볼 수 없으므로(헌재 2003.1.30.
54138,전문,13,"2002헌마323; 헌재 2011.1 .11.2010헌마782 등 참조), 이 사건 공소권없음 처분으로 청구인의 기본권이 침해되었다고 할 수 없다."
54138,전문,14,3.결론
54138,전문,15,"이 사건 심판청구는 부적법하므로, 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
