결정례일련번호,구분,문장번호,내용
55468,전문,1,사 건 2017헌마682 공무원연금법 시행령 [별표3] 위헌확인
55468,전문,2,청 구 인 김 ○ 욱
55468,전문,3,"대리인 법무법인 김○ 담당변호사 김○, 차○, 배○"
55468,전문,4,[주 문]
55468,전문,5,이 사건 심판청구를 각하한다.[이 유]
55468,전문,6,1.사건개요
55468,전문,7,청구인은 경찰공무원으로 임용되어 근무하다가 2013.6.30.
55468,전문,8,명예퇴직 하였다.청구인은 2013.6.10.
55468,전문,9,"공무원연금공단에 퇴직급여를 청구하면서 퇴직연금을 즉시 지급해 달라고 요청하였으나, 공무원연금공단은 청구인의 장애등급이 제8급으로서 즉시 지급 대상에 해당하지 않는다는 이유로 당초 지급개시 연령(56세)에 이르는 2016.10.부터 퇴직연금을 지급하기로 결정하였다.청구인은 위 결정에 불복하여 재심청구를 하였으나 기각되자 서울행정법원에 그 취소를 구하는 소송(서울행정법원 2014구합51845)을 제기하였다가 패소하였고, 이에 대하여 항소심(서울고등법원 2014누61448)을 거쳐 대법원에 상고하였으나(대법원 2015두55455)2016.2.18."
55468,전문,10,기각되었다.청구인은 위 퇴직연금 조기수급 불승인처분의 근거법령인 이 사건 심판대상조항이 청구인의 기본권을 침해한다고 주장하며 2017.6.16.
55468,전문,11,이 사건 헌법소원심판을 청구하였다.
55468,전문,12,2.심판대상
55468,전문,13,공무원연금법 시행령(2012.3.2.
55468,전문,14,대통령령 제23651호로 개정된 것)제45조 제1항 [별표3] 중 안구와 관련된 부분
55468,전문,15,"<img src=""/LSA/flDownload.do?flSeq=30574441""></img>"
55468,전문,16,3.판단
55468,전문,17,"법령에 대한 헌법소원은 법령이 시행된 뒤에 비로소 그 법령에 해당되는 사유가 발생하여 기본권의 침해를 받게 되는 경우에는 그 사유가 발생하였음을 안 날로부터 90일 이내에, 그 사유가 발생한 날로부터 1년 이내에 청구하여야 한다(헌재 2003.9.25."
55468,전문,18,2001헌마93등).
55468,전문,19,"여기서 청구기간의 기산점인 “안 날”이라 함은 법령의 제정 등 공권력의 행사에 의한 기본권 침해의 사실관계를 안 날을 뜻하는 것이지, 법률적으로 평가하여 그 위헌성 때문에 헌법소원의 대상이 됨을 안 날을 뜻하는 것은 아니다(헌재 2009.10.29."
55468,전문,20,2007헌마1423).
55468,전문,21,"청구인이 공무원연금공단을 상대로 제기한 행정소송에서 1, 2심 판결은 청구인에게 이 사건 심판대상조항이 적용됨을 명백히 하고 있고, 위 판결은 대법원에서 그대로 확정되었다(대법원 2015두55455)."
55468,전문,22,"청구인은 늦어도 위 대법원 판결을 송달받은 2016.2.23.에는 이 사건 심판대상조항으로 인한 기본권 침해사실을 알았다고 봄이 상당하므로, 그로부터 90일이 경과하였음이 역수상 명백한 2017.6.16."
55468,전문,23,제기된 이 사건 심판청구는 청구기간이 도과하여 부적법하다.
55468,전문,24,4.결론
55468,전문,25,이 사건 심판청구는 부적법하므로 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
