결정례일련번호,구분,문장번호,내용
145821,전문,1,사 건 2018헌마93 홈페이지를 통한 정보공개청구 미실시 등 위헌확인
145821,전문,2,청 구 인 진 ○ 현
145821,전문,3,[주 문]
145821,전문,4,이 사건 심판청구를 모두 각하한다.[이 유]
145821,전문,5,1.사건개요
145821,전문,6,"청구인은 법원 홈페이지를 통해 정보공개청구를 할 수 있게 하지 않은 것과 청구인의 정보공개청구에 대한 법원의 결정에 직권남용이라는 불법이 있음에도 불구하고 당해 법원이 이러한 직권남용 사실에 대하여 스스로 수사기관에 고발하지 않은 것이 위헌이라는 취지로 주장하면서, 2018.1.29."
145821,전문,7,이 사건 헌법소원심판을 청구하였다.
145821,전문,8,2.판단
145821,전문,9,"가.청구인은 다른 공공기관은 인터넷을 통해 정보공개청구를 할 수 있는 반면, 법원만 유독 홈페이지를 통한 정보공개청구를 할 수 없다고 주장하면서 법원 홈페이지를 통한 정보공개청구를 할 수 있게 하지 않은 부작위의 위헌 확인을 구하고 있다.그러나 법원에 대한 정보공개청구 역시 인터넷을 통해 할 수 있으므로, 청구인 주장과 같은 부작위가 존재하지 아니하여 이 부분 심판청구는 부적법하다."
145821,전문,10,"나.청구인은 창원지방법원에 국가보안법 사건목록 정보공개청구를 하였으나, 창원지방법원은 사건번호와 피고인 이름을 함께 알게 될 경우 개인정보 유출 우려가 있다는 이유로 비공개 결정을 하였는데, 이는 말이 되지 않는 직권남용이 명백하다고 주장하면서 당해 법원이 이러한 직권남용 사실에 대하여 스스로 수사기관에 고발하지 않은 부작위의 위헌 확인을 구하고 있다.그러나 제출된 기록과 청구인 주장만으로는 법원의 직권남용 사실이 인정될 수 없는 이상, 이 부분 심판청구는 더 나아가 판단할 필요 없이 부적법하다."
145821,전문,11,3.결론
145821,전문,12,그렇다면 이 사건 심판청구는 모두 부적법하므로 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
