결정례일련번호,구분,문장번호,내용
21500,전문,1,사      건      2012헌마876  재판취소
21500,전문,2,청  구  인      이 ○ 영
21500,전문,3,[주문]
21500,전문,4,이 사건 심판청구를 각하한다.
21500,전문,5,[이유]
21500,전문,6,1.사건의 개요
21500,전문,7,"청구인은 에스에이치공사를 상대로 토지수용이의재결처분취소를 구하는 소를 제기하였으나 패소하자(서울행정법원 2010구합44559, 서울고등법원 2011누23698, 대법원 2012두7622), 대법원 2012두7622 판결이 위헌이라고 주장하면서, 2012.10.29."
21500,전문,8,이 사건 헌법소원심판을 청구하였다.
21500,전문,9,2.판단
21500,전문,10,헌법재판소법 제68조 제1항의 헌법소원은 공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자가 청구할 수 있을 뿐이고 법원의 재판을 대상으로 한 헌법소원은 원칙적으로 허용되지 아니한다(헌재 1998.7.16.
21500,전문,11,"95헌마77, 판례집 10-2, 267, 273 등)."
21500,전문,12,그러므로 위 대법원 2012두7622 판결에 대한 청구인의 이 사건 심판청구는 부적법하다.
21500,전문,13,3.결론
21500,전문,14,"관여 재판관 전원의 일치된 의견으로, 헌법재판소법 제72조 제3항 제1호에 따라 이 사건 심판청구를 각하한다."
21500,전문,15,2012.11.6.
