결정례일련번호,구분,문장번호,내용
145122,전문,1,사 건 97헌마3 수사기관의 공권남용 등 위헌확인
145122,전문,2,청 구 인 장 ○
145122,전문,3,[주 문]
145122,전문,4,청구인의 심판청구를 각하한다.[이 유]
145122,전문,5,1.사건의 개요 및 심판청구의 요지
145122,전문,6,가.청구인은 1996.10.16.
145122,전문,7,사기죄로 긴급구속된 후 서울구치소에 수감되어 재판 대기중인 자이다.
145122,전문,8,나.청구인은 1997.1.6.
145122,전문,9,"그에 대한 위 사기피고사건이 단순한 민사사안에 불과한 것으로서 사기죄에 해당하지 아니하고 가사 사기죄에 해당한다 하더라도 청구인이 이미 징역 1년의 형을 선고받고 복역까지 마친 부정수표단속법위반죄와 병합기소되었어야 함에도 관련수사기관이 그 직무를 유기하여 그와 같은 병합조치를 취하지 아니하고 있다가 뒤늦게 수사권과 공소권을 남용하여 청구인을 사기죄로 별도로 추가기소함으로써 청구인으로 하여금 출소하자마자 재구속되어 본형추가 및 누범가중 처벌 등의 불이익을 입게 하였는 바, 이는 헌법에 위반된다는 이유로 1997.1.6."
145122,전문,10,우리 재판소에 헌법재판소법 제68조 제1항에 의한 이 사건 헌법소원심판을 청구하였다.
145122,전문,11,2.판 단
145122,전문,12,먼저 심판청구의 적법성 여부에 관하여 본다.일반적으로 공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자는 헌법재판소법 제68조 제1항에 의하여 헌법소원심판을 청구할 수 있다.그러나 검사의 공소제기처분은 그것이 공권력의 행사에 해당한다 하더라도 그 적법성에 대하여 재판절차에서 충분한 사법적 심사를 받을 수 있는 것이므로 이를 독립하여 헌법소원의 대상으로 삼을 수 없다는 것이 우리 재판소의 결정례이다(헌법재판소 1992.12.24.
145122,전문,13,"선고 90헌마158, 1993.3.15."
145122,전문,14,선고 93헌마36 참조).
145122,전문,15,"그런데 청구인이 이 사건 헌법소원으로서 주장하는 사유 즉, 단순한 민사사안에 대하여 이를 형사사건으로 수사하여 기소하였다던가 또는 이미 형을 선고받고 복역까지 마친 부정수표단속법위반사건과 병합처리하였어야 할 사건을 뒤늦게 추가기소하여 수사권, 공소권을 남용하였다는 주장은 결국 검사의 공소제기처분에 대한 기본권 침해여부를 다루는 것이다.따라서 청구인의 이 사건 헌법소원은 그 심판의 대상이 될 수 없는 검사의 공소제기처분을 대상으로 하는 것이어서 부적법하다."
145122,전문,16,3.결 론
145122,전문,17,그렇다면 청구인의 이 사건 헌법소원은 부적법하고 그 흠결을 보정할 수 없는 경우에 해당한다 할 것이므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
