결정례일련번호,구분,문장번호,내용
6620,전문,1,사      건      2005헌마502    헌법재판소법 제25조 제3항 위헌확인
6620,전문,2,청  구  인      조 ○ 인
6620,전문,3,국선대리인   변호사  김   영   진
6620,전문,4,주           문
6620,전문,5,이 사건 심판 청구를 기각한다.이           유
6620,전문,6,1.사건의 개요
6620,전문,7,청구인은 2005.5.21.
6620,전문,8,"경부터 같은 해 5.25.경까지 헌법재판소에 수의사법 제17조 위헌확인사건(2005헌마504), 초ㆍ중등교육법시행령 제84조 위헌확인사건(2005헌마514)등 다수의 헌법소원심판을 청구한 자인데 같은 해 5.21.변호사만이 헌법소원을 제출할 수 있게 한 헌법재판소법 제25조 제3항이 자신의 행복추구권 등 기본권을 침해한다면서 이 사건 소원을 청구하고 있다."
6620,전문,9,따라서 이 사건 심판대상은 헌법재판소법 제25조 제3항이 헌법에 위반되는지의 여부이며 그 규정내용은 다음과 같다.헌법재판소법(1988.8.5.
6620,전문,10,법률 제4017호로 제정된 것)
6620,전문,11,제25조 (대표자ㆍ대리인)
6620,전문,12,"①, ② 생략"
6620,전문,13,"③각종 심판절차에 있어서 당사자인 사인은 변호사를 대리인으로 선임하지 아니하면 심판청구를 하거나 심판수행을 하지 못한다.다만, 그가 변호사의 자격이 있는 때에는 그러하지 아니하다.2.청구인의 주장요지"
6620,전문,14,최근 우리나라에서는 법과대학 졸업생이 많아지고 법률서비스를 시행하는 기관도 많아져 일반국민들도 법에 가까이 서 있고 쉽게 법률자문을 받을 수 있는데 변호사만이 헌법소원을 제출할 수 있게 하여 재판청구권 등을 침해하고 있다.
6620,전문,15,"또한 국선대리인제도가 있다 하여도 국선대리인은 국가로부터 적은 보수를 지급받기 때문에 사선대리인보다 끝까지 최선을 다하여 대리하지 못하는 현실적인 어려움이 있어, 국선대리인제도만으로는 위와 같은 기본권 침해를 방지하지 못한다.3.판단"
6620,전문,16,헌법재판소는 2004.4.29.
6620,전문,17,2003헌마783 결정을 비롯하여 이미 1990.9.3.
6620,전문,18,"89헌마120등 결정 이후 다수의 결정에서 헌법재판소법 제25조 제3항이 규정하고 있는 변호사강제주의에 대하여 그 합헌성을 인정한 바 있는데 그 요지는 다음과 같다.『변호사 강제주의는 다음과 같은 기능을 수행한다.첫째, 법률지식이 불충분한 당사자가 스스로 심판을 청구하여 이를 수행할 경우 헌법재판에 특유한 절차적 요건을 흠결하거나 전문적인 주장과 자료를 제시하지 못하여 침해된 기본권의 구제에 실패할 위험이 있다.변호사 강제주의는 이러한 위험을 제거하거나 감소시켜 기본권의 침해에 대한 구제를 보장한다.둘째, 변호사는 한편으로는 당사자를 설득하여 승소의 가망이 없는 헌법재판의 청구를 자제시키고 다른 한편으로는 헌법재판에서의 주장과 자료를 정리, 개발하고 객관화하는 기능을 수행한다.이로써 재판소와 관계 당사자 모두가 시간, 노력, 비용을 절감할 수 있고 이렇게 하여 여축된 시간과 노력 등이 헌법재판의 질적 향상에 투입되게 된다.셋째, 변호사는 헌법재판이 공정하게 진행되도록 감시하는 역할도 수행하는데 이것은 국가사법의 민주적 운영에 기여한다.한편 변호사 강제주의 아래에서는 국민은 변호사에게 보수를 지급하여야 하는 경제적 부담을 지고 자신의 재판청구권을 혼자서는 행사할 수 없게 되는 제약을 받는다.그러나 이러한 부담과 제약은 개인의 사적 이익에 대한 제한임에 반하여 변호사가 헌법재판에서 수행하는 앞에서 본 기능은 모두 국가와 사회의 공공복리에 기여하는 것이다.양자를 비교할 때 변호사의 강제를 통하여 얻게 되는 공공의 복리는 그로 인하여 제한되는 개인의 사익에 비하여 훨씬 크다고 하지 않을 수 없다.더구나 헌법재판 중 헌법소원의 경우에는 당사자가 변호사를 대리인으로 선임할 자력이 없는 때 또는 공익상 필요한 때에는 국가의 비용으로 변호사를 대리인으로 선임하여 주는 광범위한 국선대리인제도가 마련되어 있다는 점(법 제70조), 변호사가 선임되어 있는 경우에도 당사자 본인이 스스로의 주장과 자료를 헌법재판소에 제출하여 재판청구권을 행사하는 것은 전혀 봉쇄되어 있지 않다는 점, 변호사는 본질적으로 당사자 본인의 재판청구권행사를 도와주는 것이지 이를 막거나 제한하는 것이 아니라는 점 등을 고려하면 더욱 그렇다.』(헌재 2004.4.29."
6620,전문,19,"2003헌마783, 판례집 16-1, 596, 598-599)."
6620,전문,20,이 사건에 있어서 헌법재판소법 제25조 제3항의 변호사강제주의의 위헌여부에 대한 이상과 같은 헌법재판소의 입장이 변경되어야 할 사정변경이 있다고 할 수 없으므로 청구인의 주장은 이유 없다.4.결론
6620,전문,21,그렇다면 이 사건 심판청구를 기각하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
6620,전문,22,2005.10.27.
6620,전문,23,재 판 장       재 판 관       윤   영   철
6620,전문,24,주 심 재 판 관       권        성
6620,전문,25,재 판 관       김   효   종
6620,전문,26,재 판 관       김   경   일
6620,전문,27,재 판 관       송   인   준
6620,전문,28,재 판 관       주   선   회
6620,전문,29,재 판 관       전   효   숙
6620,전문,30,재 판 관       이   공   현
6620,전문,31,재 판 관       조   대   현
