결정례일련번호,구분,문장번호,내용
188519,전문,1,【당 사 자】
188519,전문,2,사		건	2024헌마95    재판취소
188519,전문,3,청	구	인	문○○○
188519,전문,4,결	정	일	2024.2.6.
188519,전문,5,【주 문】
188519,전문,6,이 사건 심판청구를 각하한다.【이 유】
188519,전문,7,1.사건개요
188519,전문,8,청구인은 서울고등법원 2023.12.14.
188519,전문,9,"선고 2023노2258 판결의 취소를 구하면서, 2024.1.23."
188519,전문,10,이 사건 헌법소원심판을 청구하였다.2.판단
188519,전문,11,"가.헌법재판소법 제68조 제1항 본문에 따르면 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니한다.다만, 헌법재판소가 위헌으로 결정한 법령을 적용하거나, 법률에 대한 위헌결정의 기속력에 반함으로써 국민의 기본권을 침해한 재판인 경우에는 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있다(헌재 1997.12.24."
188519,전문,12,96헌마172등; 헌재 2016.4.28.
188519,전문,13,2016헌마33; 헌재 2022.6.30.
188519,전문,14,2014헌마760등 참조).
188519,전문,15,나.청구인은 서울고등법원 2023.12.14.
188519,전문,16,"선고 2023노2258 판결의 취소를 구한다는 취지로 주장하나, 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 위 판결이 예외적으로 헌법소원심판의 대상으로 삼을 수 있는 경우에 해당하지도 아니한다.3.결론"
188519,전문,17,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 후단에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
188519,전문,18,"재판장,이○,이○,정○"
