결정례일련번호,구분,문장번호,내용
152698,전문,1,사 건 2019헌마1102 정보공개결정 내용 미제공 위헌확인
152698,전문,2,청 구 인 정○○○
152698,전문,3,피 청 구 인 ○○교도소장
152698,전문,4,[주 문]
152698,전문,5,이 사건 심판청구를 각하한다.[이 유]
152698,전문,6,1.사건개요
152698,전문,7,가.청구인은 2014.12.2.
152698,전문,8,"강도살인죄로 징역 13년을 선고받고, 그 형이 확정되어 현재 ○○교도소에서 수형 중인 사람으로서, 2019.7.9."
152698,전문,9,"피청구인으로부터 금치처분 9일을 받게 되자, 2019.7.16."
152698,전문,10,피청구인에게 금치처분 관련 서류들에 대하여 정보공개청구를 하였다.
152698,전문,11,나.피청구인은 2019.7.26.
152698,전문,12,"관련 서류 중 징벌의결요구서(부분), 청구인의 진술서와 진술조서, 근무보고서(이하 ‘이 사건 서류들’이라 한다)에 대하여 공개하되, 공개일시는 공개결정일부터 10일 이내(비용 전부 납부한 날부터 5일 이내), 공개장소는 ○○교도소, 공개방법은 사본ㆍ출력물, 납부금액은 수수료 700원, 납부일은 통지받은 후 10일 이내라고 결정하고, 2019.7.29."
152698,전문,13,청구인에게 이를 통지(이하 ‘이 사건 통지’라 한다)하였다.
152698,전문,14,"다.그러나 청구인은 2019.9.25.까지 이 사건 서류들을 받지 못하였다면서, 피청구인이 이를 청구인에게 제공하지 아니한 부작위가 청구인의 기본권을 침해한다고 주장하며, 2019.9.30."
152698,전문,15,이 사건 헌법소원심판을 청구하였다.
152698,전문,16,2.판단
152698,전문,17,행정권력의 부작위에 대한 헌법소원은 공권력의 주체에게 헌법에서 유래하는 작위의무가 특별히 구체적으로 규정되어 이에 의거하여 기본권의 주체가 행정행위 내지 공권력의 행사를 청구할 수 있음에도 공권력의 주체가 그 의무를 해태하는 경우에만 허용된다(헌재 2011.8.30.
152698,전문,18,2006헌마788).
152698,전문,19,‘공공기관의 정보공개에 관한 법률’(이하 ‘정보공개법’이라 한다)에서는 정보의 공개 및 우송 등에 드는 비용은 실비의 범위에서 청구인이 부담한다고 규정하고 있다(제17조 제1항).
152698,전문,20,"그리고 정보공개법 시행령에서는 공공기관은 원칙적으로 정보공개를 결정하였을 때 공개를 결정한 날부터 10일 이내의 범위에서 공개 일시를 정하여 청구인에게 통지하되, 청구인이 정보공개법 제17조에 따른 비용을 납부하지 아니하거나 납부한 비용이 부족한 경우에는 공개 일시를 달리 정할 수 있고(제12조 제1항 제2호), 이 경우에는 청구인이 비용을 전부 납부한 날부터 5일 이내에 정보를 공개하여야 하며(같은 조 제2항), 공공기관은 통지한 공개일 후 10일이 지날 때까지 청구인이 정당한 사유 없이 그 정보의 공개에 응하지 아니하였을 때에는 내부적으로 종결 처리할 수 있다고 규정하고 있다(같은 조 제4항)."
152698,전문,21,"따라서 정보공개를 받으려면 수수료 등의 관련 비용을 먼저 납부하여야 한다.그런데 피청구인의 사실조회 회신에 따르면, 청구인은 이 사건 통지에도 불구하고 현재까지 수수료를 납부하지 아니하였고, 이에 정보공개법에 따라 이 사건 서류들을 제공하지 아니한 것이라고 한다.그렇다면 이 사건에서 피청구인이 이 사건 서류들을 제공하지 아니한 것은, 정보제공에 앞서 법령상 요구되는 비용납부절차를 청구인이 거치지 아니함으로써 정보제공의 전제가 되는 법적 절차의 미개시에 따른 것일 뿐 피청구인이 공권력의 행사를 하여야 함에도 하지 않고 방치하고 있는 것이라 할 수는 없다(헌재 2005.6.30."
152698,전문,22,2004헌마859; 헌재 2006.7.11.
152698,전문,23,2006헌마747 참조).
152698,전문,24,3.결론
152698,전문,25,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
