결정례일련번호,구분,문장번호,내용
38049,전문,1,사           건          2014헌마473    공시송달 실시 위헌확인
38049,전문,2,청    구    인          진 ○ 현
38049,전문,3,결    정    일          2014.7.1.
38049,전문,4,[주           문]
38049,전문,5,이 사건 심판청구를 각하한다.[이           유]
38049,전문,6,1.사건개요
38049,전문,7,청구인은 2014.2.25.
38049,전문,8,"서울서부지방법원에 모욕죄로 약식명령이 청구(서울서부지방법원 2014고약1662)되자  주소 변경 신청서를 제출하고자 하였는데, 수소법원이 아닌 법원에 주소 변경 신청서를 제출하는 것이 허용되지 아니하여 위 법원에 주소 변경 신청서를 팩스로 전송하였으나 접수되지 않아 약식명령이 공시송달되었다고 주장하면서, 2014.6.17."
38049,전문,9,수소법원이 아닌 법원에도 주소 변경 신청서를 제출할 수 있도록 하는 조치를 취하지 아니하고 있는 법원의 부작위의 위헌 확인을 구하는 이 사건 헌법소원심판을 청구하였다.
38049,전문,10,2.판단
38049,전문,11,"공권력의 불행사에 대한 헌법소원은 공권력의 주체에게 헌법에서 유래하는 작위의무가 특별히 구체적으로 규정되어 이에 의거하여 기본권의 주체가 행정행위 내지 공권력의 행사를 청구할 수 있음에도 공권력의 주체가 그 의무를 해태하는 경우에만 허용된다.위에서 말하는 “공권력의 주체에게 헌법에서 유래하는 작위의무가 특별히 구체적으로 규정되어”가 의미하는 바는, 첫째, 헌법상 명문으로 공권력 주체의 작위의무가 규정되어 있는 경우, 둘째, 헌법의 해석상 공권력 주체의 작위의무가 도출되는 경우, 셋째, 공권력 주체의 작위의무가 법령에 구체적으로 규정되어 있는 경우 등을 포괄하고 있는 것으로 볼 수 있다(헌재 2011.8.30."
38049,전문,12,2006헌마788 참조).
38049,전문,13,"살피건대 주소 변경 신청서 등의 소송서류 기타 사건관계서류는 수소법원에 제출하여야 하는바, 이에 더하여 수소법원이 아닌 법원에 주소 변경 신청서를 제출할 수 있도록 조치를 취할 작위의무는 헌법상 명문으로 규정되어 있지 않고, 헌법해석상 위와 같은 작위의무가 바로 도출된다고 볼 만한 사정도 없으며, 법령에도 위와 같은 작위의무가 구체적으로 규정되어 있지 않다.결국 이 사건 심판청구는 헌법에서 유래하는 작위의무가 인정되지 않는 공권력 불행사에 대한 심판청구이므로 부적법하다."
38049,전문,14,3.결론
38049,전문,15,그렇다면 헌법재판소법 제72조 제3항 제4호에 의하여 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
