결정례일련번호,구분,문장번호,내용
189363,전문,1,【당 사 자】
189363,전문,2,사		건	2024헌마218    재판취소
189363,전문,3,청	구	인	유한회사○○
189363,전문,4,결	정	일	2024.3.19.
189363,전문,5,【주 문】
189363,전문,6,이 사건 심판청구를 모두 각하한다.【이 유】
189363,전문,7,"청구인은 전주세무서장의 2021.11.19.자 2021년 귀속 종합부동산세 및 농어촌특별세 각 부과처분의 취소를 구하는 소송을 제기하였으나 각하되었고(전주지방법원 2022구합2883), 항소 및 상고하였으나 각 기각되었다[광주고등법원(전주)2023누1557, 대법원 2023두59117]."
189363,전문,8,"이에 청구인은 위 판결들이 청구인의 기본권을 침해한다고 주장하면서, 2024.3.7."
189363,전문,9,"이 사건 헌법소원심판을 청구하였다.살피건대, 헌법재판소법 제68조 제1항 본문은 ""공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자는 법원의 재판을 제외하고는 헌법재판소에 헌법소원심판을 청구할 수 있다.""라고 규정하고 있으므로 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있다(헌재 2016.4.28."
189363,전문,10,2016헌마33참조).
189363,전문,11,"그런데 청구인이 다투는 위 판결들은 헌법소원심판의 대상이 될 수 있는 예외적인 법원의 재판에 해당하지 아니한다.그렇다면 이 사건 심판청구는 모두 부적법하므로 헌법재판소법 제72조 제3항 제1호 후단에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
189363,전문,12,"재판장,정○,이○,이○"
