결정례일련번호,구분,문장번호,내용
151210,전문,1,사 건 2019헌마549 역시설 내 노숙 강제퇴거 위헌확인
151210,전문,2,청 구 인 진○○○
151210,전문,3,[주 문]
151210,전문,4,이 사건 심판청구를 각하한다.[이 유]
151210,전문,5,1.사건개요
151210,전문,6,청구인은 2019.5.20.
151210,전문,7,"23시경 ○○역 지하철 역사 내부에서 취침을 하던 중 ○○교통공사 소속 지하철보안관으로부터 퇴거를 요청받은 후 강제퇴거되자, 2019.5.27."
151210,전문,8,지하철보안관의 위와 같은 퇴거행위(이하 ‘이 사건 퇴거’라 한다)의 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다.
151210,전문,9,2.판단
151210,전문,10,헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구하기 위해서는 “공권력의 행사 또는 불행사”가 있어야 한다.“공권력의 행사”에 대하여 헌법소원심판을 청구하기 위해서는 공권력의 주체에 의한 권력의 발동으로서 국민의 권리ㆍ의무에 대하여 직접적인 법률효과를 발생시키는 행위가 있어야 한다(헌재 1994.8.31.
151210,전문,11,92헌마174 참조).
151210,전문,12,"살피건대, 이 사건 퇴거는 사적 주체에 의해 이루어진 행위에 불과할 뿐, 공권력의 주체에 의한 고권적 권력 행사로서 청구인의 권리ㆍ의무에 직접적인 법률효과를 발생시키는 행위라고 보기 어려우므로, 이 사건 퇴거는 헌법소원의 대상이 되는 공권력의 행사에 해당하지 아니한다."
151210,전문,13,3.결론
151210,전문,14,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
