결정례일련번호,구분,문장번호,내용
139545,전문,1,사 건 2009헌마568 진정사건 각하처분 취소
139545,전문,2,청 구 인 조 ○ 열
139545,전문,3,피청구인 국가인권위원회
139545,전문,4,주 문
139545,전문,5,이 사건 심판청구를 각하한다.
139545,전문,6,이 유
139545,전문,7,피청구인은 2009.2.26.
139545,전문,8,국가권력으로부터 청원권을 침해받았다며 조사해 달라는 청구인의 진정이 피청구인의 조사대상이 아니라며 위 진정을 각하하는 결정을 통지하였다.이에 청구인은 국가인권위원회법 제30조 제1항 제1호 소정의 피청구인의 조사대상에 청원권 침해가 포함되는지 여부에 대하여 피청구인으로 하여금 법제처에 유권해석을 의뢰하도록 요청하여 피청구인은 2009.3.19.
139545,전문,9,유권해석을 의뢰하였다.따라서 청구인은 위 각하결정 통지일인 2009.2.26.과 위 유권해석 의뢰일인 2009.3.19.
139545,전문,10,"사이에 위 각하결정을 수령한 것으로 보이는데, 이 사건 심판청구는 그로부터 90일이 경과하였음이 역수상 명백한 2009.10.6."
139545,전문,11,제기되었다.그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제2호 에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
139545,전문,12,2009.10.27.
139545,전문,13,재판장      재판관    목○ 목○
139545,전문,14,───────
139545,전문,15,재판관    이○ 이○
139545,전문,16,───────
139545,전문,17,재판관    민○ 민○
139545,전문,18,───────
