결정례일련번호,구분,문장번호,내용
13830,전문,1,사      건      2010헌마396  공직선거법 제189조 위헌확인
13830,전문,2,청  구  인      진 ○ 현
13830,전문,3,주           문
13830,전문,4,이 사건 심판청구를 각하한다.
13830,전문,5,이           유
13830,전문,6,"헌법재판소법 제68조 제1항은 헌법소원심판은 공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자가 청구하여야 한다고 규정하고 있는바, 여기에서 기본권을 침해받은 자라 함은 공권력의 행사 또는 불행사로 인하여 직접적으로 기본권을 구체적으로 침해받은 자를 말한다(헌법재판소 2007.6.28."
13830,전문,7,2004헌마82 등 참조).
13830,전문,8,청구인은 공직선거법(2005.8.4.
13830,전문,9,"법률 제7681호로 개정된 것)제189조 제1항이 대한민국은 민주공화국이라는 헌법 제1조 제1항, 국민주권주의를 선언한 헌법 제1조 제2항, 복수정당주의를 규정한 제8조 제1항에 위배된다고 주장하나, 이는 헌법재판소법 제68조 제1항의 헌법소원심판에서 그 침해가 요구되는 기본권에 해당하지 않고 그로부터 고유한 기본권이 도출된다고 볼 수도 없다.또한, 이 사건 법률조항은 의석할당의 문제만을 규율할 뿐이므로 이로 인하여 헌법 제8조 제1항의 정당설립의 자유가 침해되었다고 볼 수도 없다.그렇다면, 청구인의 이 사건 심판청구는 기본권 침해 가능성이 없어 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
13830,전문,10,2010.6.29.
