결정례일련번호,구분,문장번호,내용
4297,전문,1,[당 사 자]
4297,전문,2,청 구 인  김 ○ 영 외 2인
4297,전문,3,청구인들 대리인 변호사 박 종 연
4297,전문,4,[주 문]
4297,전문,5,이 사건 심판청구를 각하한다.
4297,전문,6,[이 유]
4297,전문,7,1.사건의 개요
4297,전문,8,청구인 김○ ○ 영○은 1986.2.27.
4297,전문,9,"외국어번역행정서사 허가를 받아 그 무렵부터 외국어번역행정서사 업무를 해 왔고, 청구인 최 ○ 근과 조 ○ 호는 각 경찰공무원으로 5년 이상 근무하다가 1982.3.18.과 1970.6.20."
4297,전문,10,각 일반행정서사 허가를 받아 그 무렵부터 일반행정서사 업무를 해 온 사람들이다(1995.1.5.
4297,전문,11,"법률 제4874호로 개정된 행정사법에 의하여 종전의 ""행정서사""는 ""행정사""로 변경되었다)."
4297,전문,12,그런데 청구인 최○ ○ 근○ 1993.7.경부터 여러 차례 불특정고객의 위촉에 의하여 보수를 받고 법원과 검찰청의 업무에 관련된 서류인 고소장 등을 작성하여 주었다 하여 1994.10.22.
4297,전문,13,"법무사법위반으로 구속기소되어, 대전지방법원 서산지원(94고단681)에서는 징역 8월, 집행유예 2년을 선고받고 항소하여 1995.2.17."
4297,전문,14,대전지방법원(94노1514)에서 벌금 200만원을 선고받은 후 상고포기하여 확정되었다.청구인들은 1995.4.15.
4297,전문,15,"""법원과 검찰청의 업무에 관련된 서류의 작성"" 사무를 법무사의 업무로 규정한 법무사법(1990.1.13."
4297,전문,16,법률 제4200호로 공포되어 1990.3.1.부터 시행)제2조 제1항 제2호가 헌법에 위반된다고 주장하여 이 사건 헌법소원심판을 청구하였다.
4297,전문,17,2.당사자의 주장 및 관계인의 의견
4297,전문,18,가.청구인들의 심판청구이유
4297,전문,19,"경찰공무원의 경력을 가진 일반행정사는 행정기관인 경찰청에 제출하는 서류를 작성할 수 있어야 하는데, 법무사법 제2조 제1항 제2호는 고소장 등 경찰청에 제출하는 서류라도 ""법원이나 검찰청의 업무에 관련된 서류""는 법무사만이 작성하게 하고 그에 위반하는 경우 형사처벌을 하도록 규정하고 있으므로, 위 법률규정은 기본권제한입법의 원리인 과잉금지의 원칙에 위배하여 행정사인 청구인들의 평등권과 직업수행의 자유를 침해하는 위헌규정이다.나.내무부장관의 의견"
4297,전문,20,"경찰공무원 출신의 행정사는 공무원 재직시 고소.고발과 관련한 업무를 직접 취급한 경험이 있고 또 행정사 사무실은 비교적 전국에 골고루 분포되어 있으므로, 행정사로 하여금 고소.고발장을 작성할 수 있도록 함이 행정사의 업무능력면에서나 또는 주민의 편의증진이라는 면에서 바람직함에도, 이 사건 법률규정은 법무사만이 고소.고발장을 작성할 수 있도록 하고 있어 불합리하다.다.법원행정처장의 의견"
4297,전문,21,"이 사건 심판청구는 청구기간이 도과되어 부적법하고, 설사 적법하다고 하더라도 이 사건 법률규정은 법무사 업무의 전문성과 국민을 위한 법률복지의 향상 및 행정사를 비롯한 다른 자격제도에서 허여하는 업무와의 조화 등 여러가지 사정을 고려한 것으로서 합리성과 공정성을 갖추고 있으므로 헌법에 위반되지 아니한다."
4297,전문,22,3.판 단
4297,전문,23,"먼저 이 사건 심판청구의 적법여부에 관하여 살펴본다.법률에 대한 헌법소원심판은 원칙으로 그 법률이 시행된 사실을 안 날로부터 60일, 시행된 날로부터 180일 이내에 청구하여야 하고, 다만 법률이 시행된 뒤에 비로소 그 법률에 해당하는 사유가 발생하여 기본권을 침해받은 자는 그 사유가 발생하였음을 안 날로부터 60일, 사유가 발생한 날로부터 180일 이내에 청구하여야 한다 함이 헌법재판소의 확립된 판례이다(헌법재판소 1994.12.29."
4297,전문,24,"선고, 92헌마216 결정 등 참조)."
4297,전문,25,"이 사건 법률규정은 법무사만이 법원과 검찰청의 업무에 관련된 서류를 작성할 수 있도록 하는 규정이며 그 규정에 의하여 행정사인 청구인들은 법원과 검찰청의 업무에 관련된 서류를 작성할 수 없게 됨으로써 직업수행의 자유와 평등권을 침해받았다는 것인데, 청구인들은 1986.2.27."
4297,전문,26,이전에 이미 행정서사의 허가를 받아 행정서사 업무를 수행해 왔고 이 사건 법률규정이 들어 있는 개정 법무사법(1990.1.23.
4297,전문,27,"법률 제4200호)은 1990.3.1.부터 시행되었으므로, 위 법률규정으로 인하여 청구인들에게 기본권 침해가 발생한 때는 개정 법무사법이 시행된 1990.3.1.이라 할 것이다.그러므로 청구인들에게 기본권 침해가 발생한 이 사건 법률규정의 시행일로부터 180일이 경과한 후인 1995.4.15."
4297,전문,28,제기한 이 사건 심판청구는 청구기간이 도과되었음이 명백하다.
4297,전문,29,4.결 론
4297,전문,30,따라서 청구인들의 이 사건 심판청구는 부적법하므로 이를 각하하기로 하여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
4297,전문,31,1995.9.28.
4297,전문,32,재판장 재판관 김○
4297,전문,33,재판관 김○
4297,전문,34,재판관 김○
4297,전문,35,재판관 황○
4297,전문,36,재 판 관 이 재 화 출장으로 서명날인 할 수 없음
4297,전문,37,재 판 장
4297,전문,38,재판관 김○
4297,전문,39,재판관 조○
4297,전문,40,재판관 정○
4297,전문,41,재판관 고○
4297,전문,42,주심 재판관 신○
