결정례일련번호,구분,문장번호,내용
145927,전문,1,사 건 2018헌바110 구 부동산 실권리자명의 등기에 관한 법률 제4조 제1항 등 위헌소원
145927,전문,2,청 구 인 장 ○ 호
145927,전문,3,대리인 변호사 조○
145927,전문,4,당 해 사 건 부산고등법원 (창원)2017재나1012 소유권말소등기
145927,전문,5,[주 문]
145927,전문,6,이 사건 심판청구를 각하한다.[이 유]
145927,전문,7,"헌법재판소법 제68조 제2항에 의한 헌법소원심판청구가 적법하기 위해서는 문제된 법률의 위헌 여부가 재판의 전제가 되어야 한다.여기서 ‘재판의 전제가 된다’고 함은 구체적인 사건이 법원에 계속 중이고, 위헌 여부가 문제되는 법률이 당해 소송사건의 재판에 적용되며, 그 법률이 헌법에 위반되는지의 여부에 따라 당해 사건을 담당한 법원이 다른 내용의 재판을 하게 되는 경우를 말한다.구체적인 사건이 법원에 계속 중일 것이라는 요건은 당해 사건이 법원에 ‘적법’하게 계속될 것을 요하기 때문에, 법원에서 당해 소송사건에 적용되는 재판규범 중 위헌제청신청대상이 아닌 관련법률에서 규정한 소송요건을 구비하지 못하였기 때문에 부적법하다는 이유로 소각하 판결을 선고하고 그 판결이 확정된 경우에는, 당해 소송사건에 관한 재판의 전제성 요건이 흠결되어 헌법소원심판청구가 부적법하다(헌재 2007.10.4."
145927,전문,8,2005헌바71 참조).
145927,전문,9,"이 사건 심판청구의 당해 사건은 재심사건으로서, 당해 사건 법원은 재심원고인 청구인이 주장하는 사유가 민사소송법 제451조 제1항 각호 소정의 재심사유에 해당하지 아니하여 재심의 소가 부적법하다는 이유로 각하판결을 선고하였고[부산고등법원 2018.1.18."
145927,전문,10,"선고 (창원)2017재나1012 판결], 위 판결은 2018.2.6."
145927,전문,11,확정되었다.그렇다면 이 사건 심판청구는 재판의 전제성 요건을 갖추지 못하여 부적법하다.이 사건 심판청구는 부적법하므로 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
