결정례일련번호,구분,문장번호,내용
47010,전문,1,사 건 2015헌마672 헌법재판소법 제69조 제1항 위헌확인
47010,전문,2,청 구 인 김 ○ 균
47010,전문,3,[주 문]
47010,전문,4,이 사건 심판청구를 각하한다.[이 유]
47010,전문,5,1.사건개요
47010,전문,6,청구인은 근로기준법 제63조 제3호의 위헌확인을 구하는 헌법소원심판을 청구하였으나 위 조항에 의한 기본권 침해사실을 안 날로부터 90일이 경과한 이후에 헌법소원심판을 청구하여 청구기간이 도과하였다는 이유로 2012.11.27.
47010,전문,7,"각하되자(2012헌마891), 헌법소원심판의 청구기간에 대하여 규정하고 있는 헌법재판소법(2011.4.5."
47010,전문,8,법률 제10546호로 개정된 것)제69조 제1항이 청구인의 기본권을 침해한다고 주장하면서 2015.6.25.
47010,전문,9,이 사건 헌법소원심판을 청구하였다.
47010,전문,10,2.판단
47010,전문,11,"법령에 대한 헌법소원의 청구기간은 그 법령의 시행과 동시에 기본권의 침해를 받게 되는 경우에는 그 법령이 시행된 사실을 안 날로부터 90일 이내에, 법령이 시행된 날로부터 1년 이내에 헌법소원을 청구하여야 하고, 법령이 시행된 뒤에 비로소 그 법령에 해당되는 사유가 발생하여 기본권의 침해를 받게 되는 경우에는 그 사유가 발생하였음을 안 날로부터 90일 이내에, 그 사유가 발생한 날로부터 1년 이내에 헌법소원을 청구하여야 한다(헌법재판소법 제69조 제1항."
47010,전문,12,헌재 1998.7.16.
47010,전문,13,95헌바19등 참조).
47010,전문,14,기록에 의하면 청구인이 제기한 위 2012헌마891 사건은 심판대상조항이 적용되어 2012.11.27.
47010,전문,15,각하되었고 위 각하 결정정본은 2012.12.3.
47010,전문,16,"청구인에게 송달되었음이 인정되는바, 위 각하 결정이 내려진 2012.11.27.에는 청구인에게 심판대상조항에 해당되는 사유가 발생하였고, 청구인은 위 각하 결정정본을 송달받은 2012.12.3.에는 심판대상조항에 의한 기본권 침해사실이 발생하였음을 알았다고 할 것이므로, 이로부터 각각 1년 및 90일이 경과한 이후에 제기되었음이 역수상 명백한 이 사건 심판청구는 청구기간을 도과하여 부적법하다."
47010,전문,17,3.결론
47010,전문,18,그렇다면 헌법재판소법 제72조 제3항 제2호에 의하여 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
