결정례일련번호,구분,문장번호,내용
54453,전문,1,사 건 2017헌마287 기본권 침해 위헌확인
54453,전문,2,청 구 인 김 ○ 붕
54453,전문,3,[주 문]
54453,전문,4,이 사건 심판청구를 각하한다.[이 유]
54453,전문,5,1.사건개요
54453,전문,6,"청구인은 업무방해죄 등으로 약식명령을 받았으나(서울중앙지방법원 2016고약25118), 불복하여 2016.12.20."
54453,전문,7,정식재판을 청구하였다(서울중앙지방법원 2016고정4380).
54453,전문,8,서울중앙지방법원은 2016.12.20.
54453,전문,9,"청구인에 대한 피고인소환장을 발부하면서 ‘정당한 이유없이 출석하지 아니하는 때에는 도망할 염려가 있다고 인정되어 구속영장을 발부할 수 있습니다’라고 기재하였다.이에 청구인은 위 법원의 위와 같은 기재 행위로 인하여 신체의 자유 등이 침해된다고 주장하면서, 2017.3.22."
54453,전문,10,헌법재판소법 제68조 제1항에 의한 이 사건 헌법소원심판을 청구하였다.
54453,전문,11,2.심판대상
54453,전문,12,이 사건 심판대상은 서울중앙지방법원이 2016.12.20.
54453,전문,13,"청구인에게 피고인소환장을 발부하면서 그 소환장에 ‘정당한 이유없이 출석하지 아니하는 때에는 도망할 염려가 있다고 인정되어 구속영장을 발부할 수 있습니다’라고 기재한 행위(이하 ‘이 사건 기재행위’라 한다)가 청구인의 기본권을 침해하여 위헌인지 여부이고, 관련조항의 내용은 다음과 같다."
54453,전문,14,[관련조항]
54453,전문,15,형사소송법(2007.6.1.
54453,전문,16,"법률 제8496호로 개정된 것)제68조(소환)법원은 피고인을 소환할 수 있다.제73조(영장의 발부)피고인을 소환함에는 소환장을, 구인 또는 구금함에는 구속영장을 발부하여야 한다.제74조(소환장의 방식)소환장에는 피고인의 성명, 주거, 죄명, 출석일시, 장소와 정당한 이유없이 출석하지 아니하는 때에는 도망할 염려가 있다고 인정하여 구속영장을 발부할 수 있음을 기재하고 재판장 또는 수명법관이 기명날인하여야 한다.제77조(구속의 촉탁)① 법원은 피고인의 현재지의 지방법원판사에게 피고인의 구속을 촉탁할 수 있다.② 수탁판사는 피고인이 관할구역 내에 현재하지 아니한 때에는 그 현재지의 지방법원판사에게 전촉할 수 있다.③ 수탁판사는 구속영장을 발부하여야 한다.④ 제75조의 규정은 전항의 구속영장에 준용한다.제78조(촉탁에 의한 구속의 절차)① 전조의 경우에 촉탁에 의하여 구속영장을 발부한 판사는 피고인을 인치한 때로부터 24시간 이내에 그 피고인임에 틀림없는가를 조사하여야 한다.② 피고인임에 틀림없는 때에는 신속히 지정된 장소에 송치하여야 한다."
54453,전문,17,3.판단
54453,전문,18,"헌법재판소법 제68조 제1항 본문은 ‘공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자는 헌법재판소에 헌법소원심판을 청구할 수 있다’고 규정하는 바, 이는 공권력의 행사 또는 불행사로 인하여 헌법상 보장된 자신의 기본권을 현재 직접적으로 침해당한 자만이 헌법소원심판을 청구할 수 있다는 뜻이므로, 공권력의 행사로 인하여 헌법소원을 청구하고자 하는 자의 법적 지위에 아무런 영향이 미치지 않는다면 애당초 기본권침해의 가능성이나 위험성이 없으므로 이를 대상으로 헌법소원을 청구하는 것은 허용되지 아니한다(헌재 1999.5.27."
54453,전문,19,97헌마368; 헌재 1999.6.24.
54453,전문,20,97헌마315 등 참조).
54453,전문,21,"기록에 의하면, 서울중앙지방법원 2016고정4380 업무방해등 사건에서 ‘2017.3.15."
54453,전문,22,"10:00를 공판기일로 지정하였으니 피고인(청구인)은 위 일시에 이 법원 서관 408호 법정에 출석하여야 합니다.정당한 이유없이 출석하지 아니하는 때에는 도망할 염려가 있다고 인정되어 구속영장을 발부할 수 있습니다.’라는 내용이 기재된 피고인소환장이 발부된 사실은 인정된다.한편, 형사소송법상 ‘소환장에는 피고인의 성명, 주거, 죄명, 출석일시, 장소와 정당한 이유없이 출석하지 아니하는 때에는 도망할 염려가 있다고 인정하여 구속영장을 발부할 수 있음을 기재하고 재판장 또는 수명법관이 기명날인하여야 한다’고 되어 있고(제74조), 피고인에 대한 구속은 수탁판사가 발부한 별도의 구속영장에 의하도록 하고 있다(제77조, 제78조)."
54453,전문,23,"사정이 이러하다면, 이 사건 기재행위는 청구인이 법원에 청구한 정식재판의 공판기일이 지정되었음을 알리는 피고인소환장에 부기되어 형사소송법 제74조의 규정에 따라 그 법률조항의 내용을 청구인에게 안내하는 것에 지나지 아니하고 그 자체로 청구인의 권리ㆍ의무나 법적 지위에 현재 직접적으로 영향을 미치지 아니하며, 구속 등 청구인이 우려하는 기본권 제한사유는 수탁판사에 의한 별도의 구속영장에 의하여 발생하는 것이다.따라서 이 사건 기재행위는 헌법소원심판의 대상이 되는 공권력 행사에 해당되지 아니한다."
54453,전문,24,4.결론
54453,전문,25,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
