결정례일련번호,구분,문장번호,내용
53561,전문,1,사 건 2016헌마925 진정사건 종결처분 취소
53561,전문,2,청 구 인 이 ○ 량
53561,전문,3,피 청 구 인 대전지방검찰청 천안지청 검사
53561,전문,4,[주 문]
53561,전문,5,이 사건 심판청구를 각하한다.[이 유]
53561,전문,6,1.사건개요
53561,전문,7,"가.청구인은 문○ ○ 환을 사기 혐의로 고소하였고, 이에 대하여 대전지방검찰청 천안지청 검사는 2014.12.17."
53561,전문,8,시한부 기소중지처분을 하면서 위 사건을 형사조정에 회부하였다(대전지방검찰청 천안지청 2014년 형제30601호).
53561,전문,9,이후 청구인은 2015.1.23.
53561,전문,10,"문 ○ 환과 사이에 “문 ○ 환이 청구인에게 2015.2.28.까지 합의금 110만 원을 청구인의 ○○은행 계좌로 송금하고, 청구인은 위 돈을 지급받은 즉시 위 형사사건 고소를 취하하며 더 이상 민ㆍ형사상 이의제기를 하지 않기로 한다.”는 내용으로 합의한 후, 이에 기하여 같은 날 대전지방법원 천안지원에 민사조정신청을 하여 청구인과 문 ○ 환 사이에는 “문 ○ 환이 청구인에게 2015.2.28.까지 110만 원을 지급하되, 만일 문 ○ 환이 그 지급을 지체하면 그 미지급금에 대하여 지급기일 다음날부터 다 갚는 날까지 연 20%의 비율로 계산한 지연손해금을 가산하여 지급한다.”는 내용의 조정이 성립되었다(대전지방법원 천안지원 2015머179)."
53561,전문,11,"나.그러나 문 ○ 환은 위 합의 및 조정을 이행하지 아니하였고, 대전지방검찰청 천안지청 검사는 2015.3.27."
53561,전문,12,"문 ○ 환에 대하여 기소유예처분을 하였으나(대전지방검찰청 천안지청 2015년 형제5795호) 문 ○ 환이 계속 청구인에게 위 합의금을 지급하지 아니하자, 대전지방검찰청 천안지청 검사는 문 ○ 환을 사기죄로 약식 기소하였으며(대전지방검찰청 천안지청 2015년 형제14589호), 문 ○ 환은 2015.8.19."
53561,전문,13,대전지방법원 천안지원으로부터 벌금 100만 원의 약식명령을 발령받고 정식재판을 청구하지 아니하여 위 약식명령은 2015.9.10.
53561,전문,14,그대로 확정되었다(대전지방법원 천안지원 2015고약4775).
53561,전문,15,"다.그 후로도 문 ○ 환이 청구인에게 위 합의금을 지급하지 아니하자, 청구인은 2016.1.28."
53561,전문,16,"그로 인해 고통을 받고 있다며 대전지방법원 천안지청에 진정을 제기하였고, 이에 대하여 피청구인은 2016.6.10."
53561,전문,17,위 진정은 합의금의 지급을 구하는 것으로서 결국 민사소송으로 해결해야 할 사안이라는 이유로 공람종결처분을 하였다(대전지방검찰청 천안지청 2016진정41호).
53561,전문,18,라.이에 청구인은 2016.10.26.
53561,전문,19,피청구인의 위 공람종결처분으로 인하여 청구인의 평등권 등이 침해되었다며 그 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
53561,전문,20,2.판단
53561,전문,21,"가.진정은 그 자체가 법률의 규정에 의하여 법률상의 권리행사로서 인정되는 것이 아니고, 진정을 기초로 하여 수사소추기관의 적의 처리를 요망하는 의사표시에 지나지 아니한 것인 만큼, 진정에 의하여 이루어진 공람종결처분은 구속력이 없는 진정사건에 대한 수사기관의 내부적 사건처리방식에 지나지 아니하는 것이며, 진정인의 권리행사에 아무런 영향을 미치지 아니하므로, 이는 헌법소원심판의 대상이 되는 공권력의 행사라고 할 수 없다(헌재 1990.12.26."
53561,전문,22,89헌마277 참조).
53561,전문,23,"나.그런데 청구인이 문 ○ 환을 사기 혐의로 고소한 사건은 문 ○ 환에 대한 위 약식명령이 확정됨으로써 유죄의 확정판결과 동일한 효력이 발생하였고(형사소송법 제457조), 그에 따라 문 ○ 환은 이와 동일한 사건으로 더 이상 처벌받을 수 없게 되었다.그럼에도 청구인은 문 ○ 환이 위 합의금 지급의무를 이행하지 않고 있어 고통을 받고 있으니 도와달라는 취지의 진정을 대전지방검찰청 천안지청에 제기하였는바, 이는 결국 민사사안 또는 민사소송에 관한 사항에 불과할 뿐 문 ○ 환의 새로운 범죄사실에 대한 고소나 고발에 해당하지 아니하므로, 피청구인은 이를 진정사건으로 보아 공람종결처분을 한 것이다.결국 이 사건 심판청구는 헌법소원심판의 대상이 될 수 없는 청구인의 진정에 대한 수사기관의 공람종결처분을 대상으로 한 것이어서 부적법하다."
53561,전문,24,3.결론
53561,전문,25,"그렇다면 헌법재판소법 제72조 제3항 제4호에 의하여 이 사건 심판청구를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
