결정례일련번호,구분,문장번호,내용
55036,판시사항,1,“you are fucking crazy”라는 영어표현을 했다는 이유로 모욕 혐의를 인정한 피청구인의 기소유예처분이 청구인의 평등권과 행복추구권을 침해하였는지 여부(적극)
55036,결정요지,2,"청구인의 영어표현에 다의적인 해석가능성이 존재하고, 청구인이 당시 위 표현을 하게 된 구체적인 경위 및 상황 등을 종합할 때, 청구인에게 고소인을 모욕할 의사가 있었다거나, 위 표현이 고소인의 사회적 평가를 저하시킬 만한 경멸적인 표현에 해당한다고 단정하기 어렵다.청구인의 영어표현을 들었다는 아파트 경비원의 사실확인서만으로는 위 경비원이 당시 상황에 대하여 무엇을 듣고 보았다는 것인지를 정확히 판단하기에 부족하므로, 청구인의 행위에 공연성이 있었다고 인정하기도 어렵다.따라서 피청구인의 기소유예처분은 법리오해에 기초하여 이루어진 자의적인 검찰권의 행사로서 청구인의 평등권과 행복추구권을 침해하였다."
55036,전문,3,[당 사 자]
55036,전문,4,청 구 인 이 ○ 표
55036,전문,5,국선대리인 변호사 곽○
55036,전문,6,피청구인 의정부지방검찰청 고양지청 검사
55036,전문,7,[주 문]
55036,전문,8,피청구인이 2016.11.24.
55036,전문,9,의정부지방검찰청 고양지청 2016년 형제44929호 사건에서 청구인에 대하여 한 기소유예처분은 청구인의 평등권과 행복추구권을 침해한 것이므로 이를 취소한다.[이 유]
55036,전문,10,1.사건개요
55036,전문,11,"가.청구인(1955년 3월 5일생, 당시 만 61세)과 고소인(1974년 11월 18일생, 당시 만 41세)은 고양시 일산동구 ○○로 ○○, ○○아파트 ○○동(이하 ‘이 사건 아파트’라 한다)에 거주하는 주민들이다."
55036,전문,12,나.청구인은 2016.5.29.
55036,전문,13,오후 무렵 이 사건 아파트 앞 주차장 부근에서 고소인에게 영어로 “you are fucking crazy.”라고 말했다는 이유로 모욕죄로 고소되었다.
55036,전문,14,다.피청구인은 위 사건을 수사한 후 2016.11.24.
55036,전문,15,청구인에 대하여 기소유예처분(의정부지방검찰청 고양지청 2016년 형제44929호)을 하였다.
55036,전문,16,라.청구인은 이 사건 기소유예처분이 자신의 평등권과 행복추구권을 침해하였다고 주장하면서 2017.1.2.
55036,전문,17,그 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
55036,전문,18,2.청구인의 주장
55036,전문,19,"당시 고소인은 이 사건 아파트 1층 뒤 화단에서 현관 쪽으로 이동하는 청구인을 따라오면서 20살이나 연상인 청구인을 향해 반말을 계속 사용하며 시비를 하고 있었는데, 쓰레기분리수거장이 보이는 위치에 이르게 되었을 때 멀리서 근무 중인 아파트 경비원의 모습을 보게 되었다.이때 고소인은 갑자기 청구인에게 이제까지 반말로 시비하던 태도를 돌변하여 존댓말을 쓰기 시작하였고, 이러한 상황을 겪은 청구인은 당시 어이없다고 느끼면서 영어를 사용하여 혼잣말을 한 것에 불과하므로 이는 모욕적 표현에 해당하지 않는다.당시 청구인이 한 혼잣말을 제3자가 들을 수 있는 상황도 아니었으므로 공연성도 인정되지 않는다.당시 청구인이 한 혼잣말을 듣고 고소인이 청구인의 뒤를 따라 오면서 그 내용을 큰 소리로 외친 사실이 있을 뿐이다.설령 청구인의 행위가 모욕죄의 구성요건에 해당한다고 하더라도 청구인이 위와 같은 말을 하게 된 경위 등에 비추어 볼 때 사회상규에 위배되지 않는 정당행위로 위법성이 조각되어야 한다."
55036,전문,20,3.판단
55036,전문,21,가.경멸적 표현인지 여부
55036,전문,22,"(1)형법 제311조의 모욕죄는 사람의 가치에 대한 사회적 평가를 뜻하는 외부적 명예를 보호법익으로 하는 범죄로, 모욕이란 사실을 특정하여 지적하지 아니하고 사람의 사회적 평가를 낮출 수 있는 추상적 판단이나 경멸적 감정을 표현하는 것을 의미한다(대법원 2008.12.11."
55036,전문,23,선고 2008도8917 판결 등 참조).
55036,전문,24,"따라서 어떤 표현이 상대방의 인격적 가치에 대한 사회적 평가를 낮출 만한 것이 아니라면, 설령 그 표현이 다소 무례하고 저속한 방법으로 표시되었다 하더라도 모욕죄의 구성요건에 해당하지 않는다(대법원 2015.9.1."
55036,전문,25,선고 2015도2229 판결 참조).
55036,전문,26,"또한 모욕죄에 해당하는지 여부는 피해자의 주관적 감정에 따라 결정되는 것이 아니고, 표현이 이루어진 구체적 상황에서 그 표현의 객관적 의미 내용을 사회적 통념에 따라 판단하여야 한다(헌재 2016.2.25."
55036,전문,27,2014헌마1105 결정 등 참조).
55036,전문,28,"(2)“you are fucking crazy”에서 “fucking”은 “crazy”를 강조하는 수식어로 ‘대단히’, ‘지독히’, ‘매우’ 등의 의미로 해석될 수 있고, “crazy”는 ‘미친’, ‘정상이 아닌’, ‘말도 안 되는’, ‘열광하는’ 등의 다양한 의미를 가진다.다만, 위 표현이 모욕죄에 해당하는 경멸적 표현인지 여부는 위와 같은 사전적인 의미뿐만 아니라, 청구인이 위와 같은 표현을 하게 된 경위 및 당시의 구체적인 상황을 종합하여 전체적으로 판단하여야 한다."
55036,전문,29,"(3)고소인은 청구인이 이 사건 아파트 뒤편 화단에 물을 주는 것을 계기로 갈등을 겪던 중 2016.4.경 청구인과 고소인 사이에 다툼이 발생하여 청구인은 고소인을 폭행죄로, 고소인은 청구인을 무고죄로 고소하였다.그 고소사건들이 진행 중이던 2016.5.29."
