결정례일련번호,구분,문장번호,내용
55048,전문,1,사  건○ 2014헌마1085    심의절차종료 결정 취소
55048,전문,2,청 구 인 ○○ 주식회사
55048,전문,3,대표이사 안 ○ 권
55048,전문,4,대리인   변호사 이○
55048,전문,5,"법무법인 상○, 담당변호사 강○"
55048,전문,6,피 청 구 인 공정거래위원회
55048,전문,7,대표자 위원장 정○
55048,전문,8,대리인   정부법무공단
55048,전문,9,"담당변호사 박○, 이○, 박○"
55048,전문,10,[주           문]
55048,전문,11,이 사건 심판청구를 기각한다.
55048,전문,12,[이           유]
55048,전문,13,1.사건개요
55048,전문,14,"가.청구인은 ○○제철 주식회사(이하 ‘○○제철’이라 한다)로부터 충남 당진군 ○○면 ○○리 ○○ ○○제철 □□제철소 □□공장 건설공사(이하 ‘이 사건 □□공장 건설공사’라 한다)를 도급받은 ○○건설 주식회사(이하 ‘○○건설’이라 한다)로부터 기계공사(이하 ‘이 사건 기계공사’라고 한다)및 배관공사(이하 ‘이 사건 배관공사’라 하고, 이 사건 기계공사와 함께 ‘이 사건 각 공사’라 한다)를 하도급받았다.나.청구인은 2010.3.25."
55048,전문,15,"국민권익위원회에 ○○건설이 추가공사에 관한 변경계약서를 발급하지 않았고, 하도급대금을 일방적으로 낮게 결정하였으며, 정산다툼을 이유로 하도급대금을 지급하지 않는 등 ‘하도급거래 공정화에 관한 법률’(이하 ‘하도급법’이라 한다)을 위반하였다고 신고하였다.다.피청구인은 2010.4.7."
55048,전문,16,국민권익위원회로부터 위 신고를 이첩받아 조사를 마친 후 2011.9.2.
