결정례일련번호,구분,문장번호,내용
54998,전문,1,사 건 2017헌마481 기본권 침해 위헌확인
54998,전문,2,청 구 인 김 ○ 자
54998,전문,3,[주 문]
54998,전문,4,이 사건 심판청구를 각하한다.[이 유]
54998,전문,5,1.사건 개요
54998,전문,6,"청구인은, 대구지방법원 2007가합2415 등 사건에 관한 판사, 검사, 변호사의 증거 은폐 및 조장, 국회의원의 위법한 입법, 대한민국 소속 공무원들의 무고 등 각종 비리, 코오롱건설 주식회사의 불법행위, KB금융그룹의 사기 및 개인정보유출 등으로 인하여 재산적ㆍ정신적 피해를 입었다고 주장하면서, 2016.3.4."
54998,전문,7,"대한민국을 상대로 17억 3,820만원의 손해배상을 청구하였으나, 2016.11.18."
54998,전문,8,서울중앙지방법원에서 기각되었다(2016가합3176 판결).
54998,전문,9,"청구인은 불복하여 항소장을 제출하였으나, 2017.2.3."
54998,전문,10,항소인지대 미보정을 이유로 항소장 각하되었다(2016가합3176 명령).
54998,전문,11,청구인은 2017.3.30.
54998,전문,12,"위 판결 및 명령의 취소를 구하는 취지의 헌법소원심판을 청구하였으나, 재판소원 금지를 이유로 2017.4.18."
54998,전문,13,각하되었다(2017헌마337).
54998,전문,14,이에 청구인은 2017.4.28.
54998,전문,15,위 2017헌마337 결정의 취소를 구하는 취지의 이 사건 헌법소원심판을 청구하였다.
54998,전문,16,2.판단
54998,전문,17,"헌법재판소의 결정은 더 이상 상급심이 존재하지 아니하여 선고함으로써 형식적 확정력이 발생하므로, 헌법재판소의 결정에 대하여는 불복신청이 허용될 수 없다(헌재 1990.10.12."
54998,전문,18,90헌마170; 헌재 1993.2.23.
54998,전문,19,93헌마32; 헌재 2006.1.10.
54998,전문,20,2005헌마1200 참조).
54998,전문,21,"가사 이 사건 심판청구를 위 2017헌마337 결정에 대해 재심을 구하는 취지로 본다 하더라도, 청구인의 주장은 헌법재판소법 제40조에 의하여 준용되는 민사소송법 제451조 제1항 각 호의 재심사유 중 어느 것에도 해당하지 아니하다."
54998,전문,22,3.결론
54998,전문,23,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
