결정례일련번호,구분,문장번호,내용
185243,전문,1,【당 사 자】
185243,전문,2,사		건	2018헌바244    국제관습법 위헌소원
185243,전문,3,청	구	인	이○○○
185243,전문,4,대리인   법무법인 민심
185243,전문,5,"담당변호사 변○, 서○, 최○"
185243,전문,6,당	해	사	건	부산고등법원 2017나52569  손해배상(기)선	고	일	2023.8.31.
185243,전문,7,【주 문】
185243,전문,8,이 사건 심판청구를 각하한다.【이 유】
185243,전문,9,1.사건개요
185243,전문,10,"가.재조선미국육군사령부 군정청(United States Army Military Government in Korea, 이하 ‘미군정청’이라 한다)은 1945.9.7."
185243,전문,11,"포고 제1호로 북위 38도선 이남의 조선 지역에 대하여 군정을 실시하면서, 법령 등의 제정권한이 미군정청에 속한다고 선언하였다.나.미군정청은 1946.2.23."
185243,전문,12,"‘재조선미국육군사령부 군정청 법령 제57호’(이○○하 ‘이○○ 사건 군정법령’이○○라 한다)를 제정하였는데, 그 주요내용은 당시 북위 38도선 이○○남 조선 내 자연인과 법인이○○ 소유 내지 점유하고 있는 일본은행권 또는 대만은행권을 1946.3.2.부터 1946.3.7.까지 미군정청이○○ 지정한 7개 금융기관에 예치할 것을 명하고 예입 후에는 인출 및 거래를 금지한다는 것이○○었다.다.청구인의 아버지 이○○□□은 이○○ 사건 군정법령에 따라 1946.3.경 자신이○○ 소유하고 있던 일본은행권 51,220엔을 조흥은행 대구지점에 예치하였다.라.이○○□□은 1999.5.8."
185243,전문,13,"사망하였고, 청구인은 이○□□의 상속인으로서 미합중국과 대한민국을 상대로 부산지방법원에 손해배상 또는 부당이○득반환을 청구하는 소송을 제기하였으나, 2017.3.29."
185243,전문,14,"청구인의 미합중국에 대한 소는 미합중국의 이 사건 군정법령 제정행위가 국가의 주권적 행위로서 이에 대한 우리나라 법원의 재판권이 존재하지 않는다는 이유로 각하되고, 대한민국에 대한 청구는 기각되었다(부산지방법원 2015가합43915)."
185243,전문,15,마.이에 청구인은 항소하여 항소심 계속 중 ‘국가의 주권적 행위는 다른 국가의 재판권으로부터 면제된다’는 국제관습법(이하 ‘이 사건 국제관습법’이라 한다)에 대하여 위헌법률심판제청을 신청하였으나 2018.5.24.
185243,전문,16,"항소기각판결이 선고됨(부산고등법원 2017나52569)과 동시에 위 신청이 각하 및 기각되자(부산고등법원 2018카기5000), 2018.6.29."
185243,전문,17,이 사건 국제관습법에 대해 헌법소원심판을 청구하였다.2.청구인의 주장
185243,전문,18,"‘육전의 법 및 관습에 관한 협약’[Convention with Respect to the Laws and Customs of War on Land (Hague II), 이하 ‘헤이그 제2협약’이라 한다] 부속서(Annex) 제46조, 제53조는 외국이 주권적 행위를 통하여 다른 나라 국민의 사유재산권을 침해한 경우 배상금 지급청구를 할 수 있다는 것을 전제하고 있다.그리고 국가배상법 제7조의 상호보증 규정에 의하면 미합중국이 대한민국 소속 공무원의 불법행위에 대한 재판권을 행사한다면 대한민국 역시 미합중국 소속 공무원의 불법행위에 대한 재판권을 행사할 수 있다.그럼에도 이 사건 군정법령 제정행위와 같이 외국이 주권적 행위를 통하여 우리 국민의 사유재산권을 침해한 경우에 대하여 우리나라 법원의 재판관할권을 인정하지 않는 것은 헌법상 사유재산 보장원칙에 정면으로 위배되고, 우리 국민의 재판받을 권리를 침해하며, 우리나라와 외국을 합리적 이유 없이 차별하는 것으로 평등원칙에도 위배된다.3.판단"
185243,전문,19,"헌법재판소법 제68조 제2항에 따른 헌법소원심판의 경우, 헌법소원심판청구가 법률조항 자체의 위헌 여부를 다투는 것이 아니라 당해 사건 재판의 기초가 되는 사실관계의 인정이나 평가 또는 개별적·구체적 사건에서의 법률조항의 단순한 포섭·적용에 관한 법원의 재판결과를 다투는 것에 불과하다면, 이는 실질적으로 헌법소원의 대상이 되지 않는 재판을 그 대상으로 한 것으로서, 재판소원을 금지하고 있는 헌법재판소법 제68조 제1항의 취지에 비추어 원칙적으로 부적법하다(헌재 2018.1.25."
185243,전문,20,2016헌바357 참조).
185243,전문,21,"청구인은 형식상으로는 이 사건 국제관습법의 위헌 여부를 심판대상으로 삼아 헌법소원심판을 청구하였다.그러나 청구서의 내용을 종합하면 그 실질적인 주장 내용은 첫째, 우리나라와 미합중국 모두에 대하여 법적 구속력을 갖는 헤이그 제2협약에 따르면 외국이 주권적 행위를 통하여 우리나라 국민의 사유재산권을 침해한 경우 우리나라 국민은 해당 국가를 상대로 배상금 지급청구소송을 제기할 수 있는데, 그럼에도 법원이 이 사건 군정법령 제정행위가 외국의 주권적 행위라는 이유로 이 사건 국제관습법을 적용하여 우리나라 법원의 재판권을 면제한 것은 부당하고, 둘째, 국가배상법 제7조의 상호보증 규정에 의하면 미합중국이 대한민국 소속 공무원의 불법행위에 대한 재판권을 행사한다면 대한민국 역시 미합중국 소속 공무원의 불법행위에 대한 재판권을 행사할 수 있는데, 그럼에도 법원이 이 사건 군정법령 제정행위가 외국의 주권적 행위라는 이유로 이 사건 국제관습법을 적용하여 우리나라 법원의 재판권을 면제한 것은 부당하다는 것이다.이는 이 사건 국제관습법 자체를 다투는 것이라기보다는 미합중국의 이 사건 군정법령 제정행위에 이 사건 국제관습법을 적용하여 청구인의 소를 각하한 당해사건 법원의 판단을 문제 삼는 것이다.한편, 청구인의 주장 내용 중에는 ‘이 사건 국제관습법이 외국의 주권적 행위에 대해서 전면적으로 재판권 행사를 배제하는 것은 위헌’이라거나, ‘우리나라의 주권행사에 의한 기본권 침해의 경우에는 재판권 행사를 허용하면서 외국의 주권행사에 의한 기본권 침해의 경우에는 재판권 행사를 허용하지 않는 헌법해석은 수긍할 수 없다’는 내용도 있는데, 이 역시 이 사건 국제관습법을 이 사건 군정법령 제정행위에 적용하여 우리나라 법원의 재판권이 존재하지 않는다고 본 법원의 판단이나 해석이 부당함을 거듭 강조하는 취지에 불과하고, 달리 청구인이 이 사건 국제관습법 자체의 위헌성을 구체적으로 다투고 있다고 볼 만한 사정이 없다.그렇다면 이 사건 심판청구는 이 사건 국제관습법 자체의 위헌 여부를 다투는 것이 아니라 당해사건 재판의 기초가 되는 사실관계의 인정이나 평가 또는 이 사건 국제관습법의 포섭·적용에 관한 법원의 재판결과를 다투는 것에 불과하여 허용될 수 없다.4.결론"
185243,전문,22,"이 사건 심판청구는 부적법하므로 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.[/]"
185243,전문,23,"재판장,유○,이○,이○,이○,김○,이○,김○,정○"
