결정례일련번호,구분,문장번호,내용
186925,전문,1,【당 사 자】
186925,전문,2,사건2023헌바345    종합부동산세법 제8조 제1항 등 위헌소원
186925,전문,3,청○○○
186925,전문,4,대리인   변호사 박○
186925,전문,5,당해사건수원지방법원 2023구합61845  종합부동산세부과처분 무효확인
186925,전문,6,결       정일2023.11.14.【주 문】
186925,전문,7,이 사건 심판청구를 각하한다.【이 유】
186925,전문,8,1.사건개요
186925,전문,9,가.청구인은 서울 동대문구 (주소 생략)(이하 ‘이 사건 아파트’라 한다)를 2022년 종합부동산세 과세기준일인 2022.6.1.
186925,전문,10,기준으로 소유한 주택분 재산세 납세의무자이다.나.청구인은 2022.12.15.
186925,전문,11,"안양세무서에 이 사건 아파트를 과세대상으로 하여 2022년 종합부동산세 559,380원 및 농어촌특별세 111,870원을 자진신고·납부하였다.다.한편, 청구인은 2023.2.9."
186925,전문,12,"안○의 2022년 종합부동산세 부과처분의 무효확인을 구하는 소(당해사건)를 제기하고, 그 계속 중 종합부동산세법 제8조 제1항 등이 헌법에 위반된다고 주장하며 위헌법률심판제청신청을 하였으나, 2023.10.19."
186925,전문,13,"당해사건 소 및 위헌법률심판제청신청이 모두 각하되자, 2023.11.1."
186925,전문,14,이 사건 헌법소원심판을 청구하였다.2.판단
186925,전문,15,헌법재판소법 제68조 제2항의 헌법소원심판청구가 적법하려면 당해사건에 적용될 법률이 헌법에 위반되는지 여부가 재판의 전제가 되어야 한다.법률의 위헌 여부가 재판의 전제가 되기 위해서는 먼저 당해사건이 법원에 적법하게 계속되어 있어야 한다.만약 당해사건이 부적법한 것이어서 법률의 위헌여부를 따져 볼 필요조차 없이 각하를 면할 수 없을 때에는 재판의 전제성이 인정되지 아니한다(헌재 1992.8.19.
186925,전문,16,92헌바36; 헌재 2018.8.30.
186925,전문,17,2017헌바258 등 참조).
186925,전문,18,청구인은 2022.12.15.
186925,전문,19,"이 사건 아파트에 대한 종합부동산세 및 농어촌특별세의 과세표준과 세액을 자진하여 신고ㆍ납부함으로써 청구인의 종합부동산세 및 농어촌특별세의 납부의무는 안양세무서장의 부과처분을 별도로 요하지 아니한 채 그대로 확정되었다 할 것이고, 안○ 청구인이 신고ㆍ납부한 세액을 수납한 것을 들어 확인적 의미의 부과처분이 존재한다고 볼 수도 없다.그러므로 당해사건 소는 존재하지 않는 행정처분의 무효확인을 구하는 것으로서 부적법하다(대법원 2004.9.3."
186925,전문,20,선고 2003두8180 판결; 대법원 1995.2.3.
186925,전문,21,선고 94누910 판결; 대법원 1989.9.12.
186925,전문,22,선고 88누12066 판결 등 참조).
186925,전문,23,"따라서 당해사건이 부적법한 것인 이상, 이 사건 심판청구는 재판의 전제성을 갖추지 못하였다.3.결론"
186925,전문,24,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
186925,전문,25,"재판장,김○,이○,김○"
