결정례일련번호,구분,문장번호,내용
20901,전문,1,사      건      2012헌마743  국가유공자 등 예우 및 지원에 관한 법률 제4조제1항 제6호 위헌확인
20901,전문,2,청  구  인      김 ○ 주
20901,전문,3,[주      문]
20901,전문,4,이 사건 심판청구를 각하한다.
20901,전문,5,[이      유]
20901,전문,6,1.사건의 개요
20901,전문,7,가.청구인은 1986.10.15.
20901,전문,8,육군에 입대하여 ‘우측 대퇴골두 레그페르테스병(Legg Perthes Disease) 후유증에 기한 우측 고관절 퇴행성 관절염 고도’ 진단을 받고 1988.2.29.
20901,전문,9,의병 제대하였다.
20901,전문,10,나.청구인은 2004.5.24.
20901,전문,11,"경○에게 국가유공자등록을 신청하였는데, 경○은 2004.12.17."
20901,전문,12,청구인이 입은 상이와 직무수행 사이에 상당인과관계가 인정되지 않는다는 사유로 국가유공자등록신청을 거부하였다.
20901,전문,13,"다.이에 청구인은, 군복무중 상이를 입은 경우 곧바로 공상군경으로 보아 국가유공자로 등록하여야 함에도, 교육훈련 및 직무수행과 인과관계가 있는 상이를 입은 경우에만 공상군경으로 인정하도록 규정한 ‘국가유공자 등 예우 및 지원에 관한 법률’ 제4조 제1항 제6호(이하 ‘이 사건 법률조항’이라 한다)가 헌법 제39조 제2항의 병역의무 이행으로 인하여 불이익한 처우를 받지 아니할 권리를 침해한다고 주장하며, 2012.9.4."
20901,전문,14,이 사건 헌법소원심판을 청구하였다.
20901,전문,15,2.판단
20901,전문,16,"법령에 대한 헌법소원의 청구기간은 그 법률의 시행과 동시에 기본권의 침해를 받게 되는 경우에는 그 법률이 시행된 사실을 안 날로부터 90일 이내에, 법률이 시행된 날로부터 1년 이내에 헌법소원을 청구하여야 하고, 법률이 시행된 뒤에 비로소 그 법률에 해당되는 사유가 발생하여 기본권의 침해를 받게 되는 경우에는 그 사유가 발생하였음을 안 날로부터 90일 이내에, 그 사유가 발생한 날로부터 1년 이내에 헌법소원을 청구하여야 한다(헌법재판소법 제69조 제1항."
20901,전문,17,헌재 1998.7.16.
20901,전문,18,"95헌바19등, 판례집 10-2, 89, 101 참조)."
20901,전문,19,이 사건 기록에 의하면 경○은 2004.12.17.
20901,전문,20,"청구인에게 청구인이 입은 상이와 직무수행 사이에 상당인과관계가 인정되지 아니한다는 이유로 국가유공자등록 거부처분을 한 사실이 인정되는바, 청구인은 그 무렵 이 사건 법률조항으로 인한 기본권침해 사유가 발생하였음을 알았다고 할 것이므로, 그로부터 90일이 경과한 2012.9.4."
20901,전문,21,청구된 이 사건 심판청구는 청구기간을 도과하여 부적법하다.
20901,전문,22,3.결론
20901,전문,23,"그렇다면, 이 사건 심판청구는 더 나아가 살펴볼 필요 없이 부적법하므로 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
20901,전문,24,2012.9.25.
