결정례일련번호,구분,문장번호,내용
151617,전문,1,사 건 2019헌마679 기본권 침해 위헌확인
151617,전문,2,청 구 인 이○○○
151617,전문,3,[주 문]
151617,전문,4,이 사건 심판청구를 각하한다.[이 유]
151617,전문,5,1.사건개요
151617,전문,6,"청구인은, 1955.3.19."
151617,전문,7,"사망한 청구인의 외○모 이○□□, 1944.10.20."
151617,전문,8,"사망한 청구인의 외조부 윤○○이, 1919.5.17."
151617,전문,9,"사망한 윤○○○○의 아들 윤○○□□의 유산을 순차적으로 상속받았다는 주장을 입증하기 위하여 필요한 구 관습법의 존재와 해석을 구하는 취지로, 2019.6.27."
151617,전문,10,이 사건 헌법소원심판을 청구하였다.
151617,전문,11,2.판단
151617,전문,12,"헌법재판소법 제68조 제1항에 의한 헌법소원은 공권력의 행사 또는 불행사로 인하여 기본권을 침해받은 사람이 그 공권력의 취소 등을 청구하는 제도로서, 헌법소원의 대상을 공권력작용에 한정하고 있으며, 공권력작용이란 국가기관, 공공단체 등의 고권적 작용을 의미한다(헌재 1997.9.25."
151617,전문,13,96헌마159 참조).
151617,전문,14,청구인이 확인을 구하는 각 관습법의 존재 및 문의에 대한 답변은 헌법소원의 대상이 되는 공권력작용이라고 할 수 없다.
151617,전문,15,3.결론
151617,전문,16,"그렇다면 이 사건 심판청구는 부적법하므로 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
