결정례일련번호,구분,문장번호,내용
151623,전문,1,사 건 2019헌마686 전자소송 방해 위헌확인
151623,전문,2,청 구 인 이○○○
151623,전문,3,[주 문]
151623,전문,4,이 사건 심판청구를 각하한다.[이 유]
151623,전문,5,1.사건개요
151623,전문,6,"청구인은, 법원의 전자소송 사이트 및 헌법재판소의 전자헌법재판센터를 통하여 서류와 증거를 제출하려고 하였으나 오류로 인하여 적시에 제출하지 못하였므로 그러한 오류를 유발하고, 방치한 것이 헌법에 위반된다고 주장하면서, 2019.6.29."
151623,전문,7,이 사건 헌법소원심판을 청구하였다.
151623,전문,8,2.판단
151623,전문,9,"청구인은 법원 전자소송 사이트나 전자헌법재판센터에 오류가 발생하여 “신속한 재판을 받을 권리”를 침해당하였다고 주장할 뿐, 기본권침해의 가능성을 확인할 수 있을 정도의 구체적 주장을 하지 않고 있다.게다가 법원 전자소송 사이트나 전자헌법재판센터의 일시적인 오류가 청구인에게 어떠한 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈을 가져오는 것이라고 보기 어려우므로, 기본권침해가능성이 인정되지 아니한다."
151623,전문,10,3.결론
151623,전문,11,"그렇다면 이 사건 심판청구는 부적법하므로 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
