결정례일련번호,구분,문장번호,내용
44348,전문,1,사 건 2013헌바75 채무자 회생 및 파산에 관한 법률 제335조 제1항 위헌소원
44348,전문,2,청 구 인 박 ○ 남
44348,전문,3,"대리인 변호사 김○, 금○"
44348,전문,4,당 해 사 건 서울중앙지방법원 2011가단294437 매매대금
44348,전문,5,[주 문]
44348,전문,6,이 사건 심판청구를 각하한다.[이 유]
44348,전문,7,1.사건개요
44348,전문,8,가.청구인은 2007.3.11.
44348,전문,9,"주택건설 사업을 목적으로 하는 ○○ 주식회사(이하 ‘○○’이라 한다)에게 청구인 소유 토지 및 건물을 2억 4,000만 원에 매도하면서 ○○과 사이에 청구인의 책임 있는 사유로 매매계약이 해제된 경우에는 청구인은 수령한 매매대금을 반환하고, ○○의 책임 있는 사유로 매매계약이 해제될 경우 계약금은 청구인에게 귀속하는 것으로 약정하였다."
44348,전문,10,나.○○은 청구인에게 2007.7.23.
44348,전문,11,"계약금 2,400만 원, 2007.8.14."
44348,전문,12,"중도금 4,800만원을 지급하였다.그런데 ○○은 2012.6.20."
44348,전문,13,"파산선고를 받았고(서울중앙지방법원 2012하합34), 파산관재인은 ‘채무자 회생 및 파산에 관한 법률’ 제335조 제1항에 근거하여 위 매매계약을 해제하기로 하여 파산법원으로부터 허가를 받은 후 2012.11.30."
44348,전문,14,청구인에게 매매계약 해제통지서를 발송하였다.
44348,전문,15,"다.○○의 청구인에 대한 계약금 및 중도금 반환채권에 대해 양도담보권을 설정 받은 한국자산관리공사 등은 청구인을 상대로 매매계약 해제에 따른 원상회복으로, ○○이 청구인에게 지급한 매매대금 7,200만 원의 반환을 구하는 소송을 제기한 바, 2013.4.24."
44348,전문,16,"중도금 청구부분은 인용하고, 계약금 청구부분은 기각하는 판결이 선고되었다(서울중앙지방법원 2011가단294437)."
44348,전문,17,라.청구인은 위 소송 계속 중 ‘채무자 회생 및 파산에 관한 법률’ 제335조 제1항에 관하여 위헌법률심판제청신청을 하였으나 2013.2.12.
44348,전문,18,"기각되자(서울중앙지방법원 2013카기50076), 2013.3.7."
44348,전문,19,이 사건 헌법소원심판을 청구하였다.
44348,전문,20,마.한편 위 사건의 항소심(서울중앙지방법원 2013나24992)소송이 계속 중이던 2013.9.4.
44348,전문,21,"위 사건의 원고들이 위 사건의 소를 취하하였고, 위 사건은 종결되었다."
44348,전문,22,2.심판대상
44348,전문,23,이 사건 심판대상은 채무자 회생 및 파산에 관한 법률(2005.3.31.
44348,전문,24,"법률 제7428호로 제정된 것)제335조 제1항(이하, 심판대상조항이라 한다)이 헌법에 위반되는지 여부이고, 심판대상조항의 내용은 다음과 같다.[심판대상조항]"
44348,전문,25,채무자 회생 및 파산에 관한 법률(2005.3.31.
44348,전문,26,법률 제7428호로 제정된 것)제335조(쌍방미이행 쌍무계약에 관한 선택)① 쌍무계약에 관하여 채무자 및 그 상대방이 모두 파산선고 당시 아직 이행을 완료하지 아니한 때에는 파산관재인은 계약을 해제 또는 해지하거나 채무자의 채무를 이행하고 상대방의 채무이행을 청구할 수 있다.
44348,전문,27,3.판단
44348,전문,28,"헌법재판소법 제68조 제2항에 의한 헌법소원심판청구가 적법하기 위해서는 당해 사건에 적용될 법률의 위헌 여부가 재판의 전제가 되어야 하고, 재판의 전제가 된다고 함은, 첫째 그 법률이나 법률조항이 당해 사건의 재판에 적용되는 경우여야 하고, 둘째 그 법률이나 법률조항의 위헌 여부에 따라 당해 사건 재판의 주문이 달라지거나 재판의 내용과 효력에 관한 법률적 의미가 달라지는 경우를 말한다(헌재 2012.11.29."
44348,전문,29,2012헌가14 참조).
44348,전문,30,"그런데 당해 사건은 이미 소 취하로 종결되어 소가 처음부터 법원에 계속되지 아니한 것으로 되었으므로, 심판대상조항이 헌법에 위반되는지 여부는 당해 사건 재판의 전제가 되지 못한다."
44348,전문,31,4.결론
44348,전문,32,그렇다면 이 사건 헌법소원심판청구는 부적법하므로 이를 각하하기로 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
