결정례일련번호,구분,문장번호,내용
176027,전문,1,사　　　건　2003헌마676 국가유공자비해당결정처분취소
176027,전문,2,청　구　인　라 ○ 신
176027,전문,3,피청구인　인천보훈지청장
176027,전문,4,[주           문]
176027,전문,5,이 사건 심판청구를 각하한다.
176027,전문,6,[이           유]
176027,전문,7,청구인은 1952.4.3.
176027,전문,8,육군에 입대하여 7포병단 소속 운전병으로 복무 중이던 1952.9.23.
176027,전문,9,강원도 금성지구 전투에서 우측 대퇴부에 포탄 파편이 박히는 부상을 입고 의무대에서 치료를 받은 후 1956.12.10.
176027,전문,10,전역하였다.청구인은 2000.1.13.
176027,전문,11,"피청구인에게 국가유공자등예우및처우에관한법률에 따른 국가유공자등록신청을 하였는데, 피청구인은 청구인을 상대로 2000.10.26."
176027,전문,12,"신규신체검사, 2000.12.21."
176027,전문,13,"재심신체검사를 각 실시한 끝에, 위 상이로 인한 장애가 경미하여 상이등급기준에 미달한다는 이유로 2000.12.29.자로 청구인이 위 법 제4조 제1항 적용대상자가 아니라는 결정을 청구인에게 통지하였다.이에 청구인은 자신의 상처 및 후유증 등에 비추어볼 때 위 법시행령 별표3의 7급 601호 ‘외모에 흉터가 남아 있는 남자’에 해당된다고 할 것임에도 위와 같이 국가유공자비해당결정처분을 함으로써 자신의 기본권이 침해되었다면서 2003.10.9."
176027,전문,14,"이 사건 헌법소원심판을 청구하였다.그런데 헌법소원을 청구하기에 앞서 다른 법률에 의한 구제절차가 있는 경우에는 원칙적으로 그 절차를 모두 거쳐야 하나(헌법재판소법 제68조 제1항 단서), 기록상 청구인은 피청구인의 처분에 대하여 행정심판이나 행정소송을 제기한 사실이 없다.또한 피청구인이 청구인에게 보낸 위 통지서에 행정심판이나 행정소송절차에 대한 안내문이 기재되어 있는 것을 볼 때, 이 사건이 보충성 원칙의 예외에 해당하는 사유가 있다고 보기도 어렵다.그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호에 따라 이를 각하하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
