결정례일련번호,구분,문장번호,내용
145998,전문,1,사 건 97헌마213 택지초과소유부담금부과처분취소
145998,전문,2,청 구 인 정 ○ 진 ( 鄭 ○ 鎭 )
145998,전문,3,"대리인 변호사 우 창 록, 한 만 수, 장 영 기"
145998,전문,4,[주 문]
145998,전문,5,이 사건 심판청구를 각하한다.[이 유]
145998,전문,6,1.이 사건 심판청구의 이유요지는 다음과 같다.서울특별시 강남구청장은 1994.8.31.
145998,전문,7,"청구인에 대하여 청구인소유의 서울 중구 ○○동 595 대 78평방미터 중 주택부속토지부분인 47.36평방미터와 나대지인 서울 구로구 □□동 403의 93 대 397평방미터 및 같은 동 290의 7 대 317평방미터 중 215.64평방미터 합계 660평방미터를 택지소유상한에관한법률 제7조 소정의 가구별 소유상한내의 택지로 보고, 같은 동 290의 7 대지 중 101.36.평방미터와 같은 동 290의 8 대 318평방미터, 서울 강남구 △△동 273의 6 대 506평방미터를 가구별 소유상한을 초과하는 택지로 보아 1994년 정기분 택지초과소유부담금 75,028,990원을 부과하였다.청구인은 서울고등법원에 위 부담금부과처분의 취소를 구하는 소송을 제기하여 1996.1.16."
145998,전문,8,"청구기각의 판결을 선고받고, 대법원에 상고를 하였으나 1996.5.15."
145998,전문,9,상고기각의 판결이 선고되어 그 무렵 그 판결정본을 송달받은 후 같은 해 6.20.서울고등법원에 위 서울고등법원의 판결에 판단유탈이 있다는 이유로 재심을 제기하였으나 1997.1.23.
145998,전문,10,"재심의 소가 부적법하다는 이유로 각하되었고, 대법원에 상고를 하였으나 1997.6.13."
145998,전문,11,상고기각의 판결이 선고되어 1997.6.19.
145998,전문,12,"그 판결정본을 송달받고, 위 택지초과소유부담금부과처분은 청구인의 재산권을 침해하였으므로 그 취소를 구한다고 주장하면서 1997.7.8."
145998,전문,13,이 사건 헌법소원심판을 청구하였다.
145998,전문,14,"2.이 사건 심판청구의 적법여부에 관하여 본다.헌법재판소법 제69조 제1항에 의하면 “헌법소원의 심판은 그 사유가 있음을 안 날로부터 60일이내에, 그 사유가 있은 날로부터 180일이내에 청구하여야 한다.다만, 다른 법률에 의한 구제절차를 거친 헌법소원의 심판은 그 최종결정을 통지받은 날로부터 30일이내에 청구하여야 한다.”고 규정하고 있다.따라서 헌법소원의 심판은 원칙으로 그 사유가 있음을 안 날로부터 60일, 그 사유가 있은 날로부터 180일이내에 청구하여야 하나 다른 법률에 구제절차가 있는 경우에는 그 절차를 적법하게 거쳐 그 최종결정을 통지받은 날로부터 30일이내에 헌법소원심판을 청구하여야 할 것이고, 부적법한 구제절차의 최종결정일로부터 청구기간을 기산하는 것은 아니다(헌법재판소 1993.7.29."
145998,전문,15,"선고, 91헌마47 결정 참조)."
145998,전문,16,그런데 이 사건의 경우 청구인은 위에서 본바와 같이 이 사건 부과처분에 대하여 구제절차로서 행정소송을 제기하여 제1심에서 청구기각의 판결을 선고받고 상고를 하여 1996.5.15.
145998,전문,17,"상고기각의 판결이 선고되어 그 무렵 그 판결정본을 송달받은 후 30일이내에 헌법소원심판을 청구하지 않고 제1심 판결에 판단유탈이 있다고 하여 재심의 소를 제기하였다가 그 재심의 소가 부적법하다는 이유로 각하되고, 상고를 하여 대법원으로부터 상고기각의 판결을 송달받고 1997.7.8."
145998,전문,18,"이 사건 헌법소원심판을 청구하였다.따라서 이 사건 헌법소원심판은 이 사건 부과처분이 있은 1994.8.31.로부터 180일이 경과하였음은 물론, 적법한 구제절차라고 할 수 있는 원래의 행정소송절차의 최종판결인 대법원 96누3067사건의 판결정본을 송달받은 날로 30일이 경과한 후에 청구된 것임이 명백하다."
145998,전문,19,3.그렇다면 이 사건 헌법소원심판은 청구기간이 경과된 후에 청구된 것으로서 부적법하므로 헌법재판소법 제72조 제3항 제2호에 따라 재판관 전원의 일치된 의견으로 이를 각하하기로하여 주문과 같이 결정한다.
