결정례일련번호,구분,문장번호,내용
21126,전문,1,사      건      2012헌마842  신용불량자 명칭부여 위헌확인
21126,전문,2,청  구  인      김 ○ 욱
21126,전문,3,[주      문]
21126,전문,4,이 사건 심판청구를 각하한다.
21126,전문,5,[이      유]
21126,전문,6,1.사건의 개요
21126,전문,7,"청구인은 시중카드사, 시중은행 및 은행연합회에서 ‘신용불량자’라는 명칭을 사용하는 것이 인간으로서의 존엄성과 행복추구권 등을 침해하여 헌법에 위반된다고 주장하며, 2012.10.16."
21126,전문,8,이 사건 헌법소원심판을 청구하였다.
21126,전문,9,2.판단
21126,전문,10,"헌법재판소법 제68조 제1항에 의한 헌법소원은 ‘공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자’가 제기하는 권리구제의 수단이므로, 공권력의 행사를 대상으로 하는 헌법소원에 있어서는 적어도 기본권침해의 원인이 되는 행위가 공권력의 행사에 해당하여야 하고, 그러하지 아니하면 그 심판청구는 부적법함을 면할 수 없다(헌재 1994.5.6."
21126,전문,11,"89헌마35, 판례집 6-1, 462, 485 참조)."
21126,전문,12,"살피건대, 종래 ‘신용정보의 이용 및 보호에 관한 법률’에서 사용되던 ‘신용불량자’라는 명칭은 2005.1.27."
21126,전문,13,"법률 제7344호로써 삭제 개정되었고(2005.4.28.부터 시행), 이를 계기로 전국은행연합회에서 규정한 ‘신용정보관리규약’에서도 ‘신용불량자’라는 용어는 ‘약정기일 이내에 채무를 변제하지 아니한 자’로 변경되었다.따라서, 현재 ‘신용불량자’라는 명칭이 사용되고 있더라도, 그것은 사경제주체가 ‘금융거래 등 상거래에서 발생한 대금 또는 대출금 등의 채무에 대하여 정당한 사유 없이 약정된 기일 이내에 변제를 이행하지 아니한 자’를 통상적으로 일컬어 사용하는 것에 불과할 뿐, 국가기관이 우월적 지위에서 국민에게 일방적으로 행하는 공권력 작용이라고 볼 수 없고, 사람들이 그와 같은 명칭을 일반적으로 사용한다 하더라도 그와 같은 현상을 두고 청구인의 권리·의무에 어떠한 영향을 발생시키는 공권력의 행사라고 볼 수 없다.따라서 이 사건 심판청구는 헌법소원심판의 대상이 되는 공권력 작용에 해당하지 않는 것을 대상으로 한 것으로서 부적법하다."
21126,전문,14,3.결론
21126,전문,15,그렇다면 헌법재판소법 제72조 제3항 제4호에 의하여 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.2012.10.23.
