결정례일련번호,구분,문장번호,내용
165717,전문,1,사           건          2021헌바61    자본시장과 금융투자업에 관한 법률 제165조의5 등 위헌소원
165717,전문,2,청    구    인          1.강○○○
165717,전문,3,2.장○○○
165717,전문,4,3.최○○○
165717,전문,5,4.최○□□
165717,전문,6,5.박○○○
165717,전문,7,6.이○○○
165717,전문,8,7.엄○○○
165717,전문,9,당  해  사  건          대전지방법원 2020비합50003  주식매수가액 산정 결정 신청
165717,전문,10,[주           문]
165717,전문,11,이 사건 심판청구를 모두 각하한다.[이           유]
165717,전문,12,"기록에 의하면, 청구인들은 변호사를 대리인으로 선임하지 아니한 채 이 사건 심판청구를 하였고, 변호사를 대리인으로 선임하라는 보정명령을 받고도 보정기간 내에 보정하지 아니하였다.그렇다면 이 사건 심판청구는 모두 부적법하므로 헌법재판소법 제72조 제3항 제3호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
