결정례일련번호,구분,문장번호,내용
55233,전문,1,사 건 2017헌마545 기본권 침해 위헌확인
55233,전문,2,청 구 인 조 ○ 호
55233,전문,3,[주 문]
55233,전문,4,이 사건 심판청구를 각하한다.[이 유]
55233,전문,5,1.사건개요
55233,전문,6,"청구인은 1980년경 경찰, 보안사 요원 등에 의하여 고문을 당하고 자신의 주민등록, 호적, 학적, 행정고시 합격 사실 등이 부당하게 말소되었다고 주장하면서 그 위헌확인을 구하는 헌법소원심판청구(2016헌마586, 2016헌마974, 2017헌마96)를 하였다가 모두 각하되었음에도 불구하고 이와 동일한 주장을 하면서 2017.5.18."
55233,전문,7,이 사건 헌법소원심판을 청구하였다.
55233,전문,8,2.판단
55233,전문,9,"헌법소원심판청구가 부적법하다고 하여 각하된 경우, 그 결정에서 판시한 요건의 흠결을 보정할 수 있는 때에 한하여 이를 보정한 후 다시 심판청구를 하는 것은 모르되, 이를 보완하지 아니한 채 동일한 내용의 심판청구를 되풀이하는 것은 허용되지 아니한다(헌재 2001.6.28."
55233,전문,10,98헌마485 참조).
55233,전문,11,"청구인은 이 사건과 동일한 취지의 헌법소원심판을 세 차례 청구하였다가 모두 각하결정을 받았고, 위 요건의 흠결을 보정하지 아니한 채 다시 이 사건 헌법소원심판을 청구하였다.따라서 이 사건 심판청구는 이미 심판을 거친 동일한 사건에 대하여 다시 심판청구를 한 것에 해당하므로 헌법재판소법 제39조의 일사부재리 원칙에 위배되어 부적법하다.설령 이 사건 심판청구를 2016헌마586 결정에 대하여 재심을 구하는 취지로 보더라도, 청구인은 적법한 재심사유를 지적하지 아니한 채 동일한 사유로 계속적ㆍ반복적으로 불복하고 있으므로, 이는 헌법소원심판청구의 남용에 해당한다."
55233,전문,12,3.결론
55233,전문,13,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 의하여 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
