결정례일련번호,구분,문장번호,내용
53648,전문,1,사 건 2016헌마1049 국회법 제130조 제2항 위헌확인
53648,전문,2,청 구 인 성 ○ 준
53648,전문,3,[주 문]
53648,전문,4,이 사건 심판청구를 각하한다.[이 유]
53648,전문,5,1.사건개요
53648,전문,6,청구인은 국회법 제130조 제2항 전단이 탄핵소추 여부를 무기명투표로 표결하도록 규정하고 있는 것은 기명투표에 의한 국민의 알권리 및 국민주권주의에 위배되어 위헌이라고 주장하며 2016.12.7.
53648,전문,7,이 사건 헌법소원심판을 청구하였다.
53648,전문,8,2.판 단
53648,전문,9,가.헌법소원제도는 공권력작용으로 인하여 헌법상의 권리를 침해받은 자가 그 권리를 구제받기 위하여 심판을 구하는 이른바 주관적 권리구제절차라는 점을 본질적 요소로 하고 있는 것으로서(헌재 1997.12.24.
53648,전문,10,"96헌마172등 참조), 청구인의 구체적인 기본권 침해와 무관하게 법률 등 공권력이 헌법에 합치하는지 여부를 추상적으로 심판하고 통제하는 절차가 아니다.그러므로 법률 등 공권력에 대한 헌법소원심판청구가 적법하기 위해서는 청구인에게 당해 공권력에 해당되는 사유가 발생함으로써 그 공권력이 청구인 자신의 기본권을 직접 현실적으로 침해하였거나 침해가 확실히 예상되는 경우에 한정된다고 할 것이다(헌재 1994.6.30."
53648,전문,11,91헌마162 참조).
53648,전문,12,"나.청구인이 심판대상조항의 위헌사유로 들고 있는 것 중 국민주권주의 위배는 청구인 자신의 기본권이 현실적으로 침해되었다거나 침해될 가능성이 있다고 인정할 만한 구체적 사정에 관한 주장으로 볼 수 없다.또한 청구인은 심판대상조항으로 인하여 알권리를 침해당하였다고 주장하나, 알권리는 일반적으로 접근 가능한 정보원으로의 접근을 방해받지 아니할 권리와 정부가 보유ㆍ관리하는 정보에 대한 공개청구권을 그 내용으로 하는바(헌재 2009.9.24."
53648,전문,13,"2007헌바107)어느 경우든 정보 자체의 존재를 전제로 한다.그런데 청구인이 심판대상조항으로 인하여 알지 못하게 되었다고 하는 정보, 즉 ‘어느 국회의원이 탄핵소추여부에 대하여 어떤 결정을 하였는가 하는 점’은 일반적으로 접근 가능한 정보원이라거나 국회가 보유ㆍ관리하고 있는 정보가 아니므로 그에 관한 주장은 알권리의 보호영역에 속하지 않는다.따라서 심판대상조항으로 인하여 청구인의 알권리가 침해될 가능성은 없다."
53648,전문,14,다.더욱이 이 사건 심판대상조항은 탄핵소추 여부를 무기명투표로 표결하도록 규정한 조항으로서 헌법 제65조에 규정된 국회의 탄핵소추권의 내용을 이루는 절차적 행위로서 청구인과 같은 일반 국민을 그 행위의 대상으로 하고 있지 아니하다.따라서 청구인은 심판대상조항에 의하여 자기의 기본권을 직접 침해받는 자가 아니라 할 것이므로 이 사건 심판청구는 자기관련성이 없다(헌재 2013.10.1.
53648,전문,15,2013헌마631).
53648,전문,16,3.결 론
53648,전문,17,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
