결정례일련번호,구분,문장번호,내용
46868,전문,1,사 건 2015헌마639 상고심절차에 관한 특례법 제4조 등 위헌확인
46868,전문,2,청 구 인 박 ○ 룡
46868,전문,3,[주 문]
46868,전문,4,이 사건 심판청구를 각하한다.[이 유]
46868,전문,5,1.사건개요
46868,전문,6,주식회사 ○○ 엔지니어링은 청구인을 상대로 청구인이 받은 ○○크레인 특허에 대한 특허무효심판청구를 하여 2014.1.16.
46868,전문,7,특허심판원으로부터 특허무효심결을 받았다(특허심판원 2○○○).
46868,전문,8,청구인은 특허법원에 위 특허무효심결취소의 소를 제기하였다가 2014.12.12.
46868,전문,9,"기각되자(특허법원 2014허1143), 대법원에 상고하였으나, 2015.4.9."
46868,전문,10,"상고심절차에 관한 특례법 제4조 제1항, 제5조에 따라 이유 기재 없는 심리불속행 상고기각판결을 선고받았다(대법원 2015후55)."
46868,전문,11,이에 청구인은 2015.6.12.
46868,전문,12,"상고심절차에 관한 특례법 제4조, 제5조, 제6조가 위헌이라고 주장하면서 이 사건 헌법소원심판을 청구하였다."
46868,전문,13,2.판단
46868,전문,14,"청구인이 제기한 위 대법원 판결은 이미 확정되었고, 심판대상조항들이 위헌으로 선언된다 하더라도 청구인이 확정된 위 판결에 대하여 재심을 구하는 등으로 권리구제를 받을 수 없으므로, 청구인의 심판청구는 주관적 권리보호이익을 인정하기 어렵다.또한, 헌법재판소는 심리불속행 상고기각판결과 판결이유 기재의 생략을 규정한 심판대상조항들에 대하여 여러 차례 합헌으로 판시한 바 있으므로(헌재 1997.10.30."
46868,전문,15,97헌바37등; 헌재 2002.11.28.
46868,전문,16,2002헌마459; 헌재 2012.11.29.
46868,전문,17,2012헌마388; 헌재 2012.11.29.
46868,전문,18,"2012헌마664 등 참조), 심판대상조항들은 이미 헌법적 해명이 이루어져 예외적으로 심판이익을 인정할 수도 없다(헌재 2015.2.26."
46868,전문,19,2013헌마574 참조).
46868,전문,20,따라서 이 사건 심판청구는 부적법하다.
46868,전문,21,3.결론
46868,전문,22,헌법재판소법 제72조 제3항 제4호에 따라 이 사건 심판청구를 각하한다.
