결정례일련번호,구분,문장번호,내용
185347,전문,1,【당 사 자】
185347,전문,2,사		건	2023헌바269    종합부동산세법 제8조 제1항 등 위헌소원
185347,전문,3,청	구	인	○○ 주식회사
185347,전문,4,대표자 사내이사 윤○○○
185347,전문,5,대리인   변호사 박○
185347,전문,6,당	해	사	건	광주지방법원 2023구합10679  종합부동산세부과처분 무효확인
185347,전문,7,결	정	일	2023.9.14.
185347,전문,8,【주 문】
185347,전문,9,이 사건 심판청구를 각하한다.【이 유】
185347,전문,10,1.사건개요
185347,전문,11,가.목○은 2021.11.19.
185347,전문,12,"청구인이 3주택 이상 보유자에 해당하여 종합부동산세 부과대상이라고 보아 종합부동산세법 제16조 제1항에 따라 청구인에게 종합부동산세 42,741,536원 및 이에 부가되는 농어촌특별세 8,548,307원 합계 51,289,843원을 부과하였다(이하 ‘이 사건 처분’이라 한다)."
185347,전문,13,나.목포세무서장은 청구인이 2021.12.6.
185347,전문,14,"2021년 귀속 종합부동산세를 신고하자, 종합부동산세법 제16조 제3항에 따라 2021.12.15."
185347,전문,15,이 사건 처분을 취소하였다.다.청구인은 2023.2.9.
185347,전문,16,"목포세무서장을 상대로 종합부동산세부과처분 무효확인의 소를 제기하고(광주지방법원 2023구합10679), 2023.2.16."
185347,전문,17,"구 종합부동산세법 제8조 제1항, 제2항, 제9조 제1항, 제2항, 제3항에 대하여 위헌법률심판제청신청을 하였으나(광주지방법원 2023아5075), 광주지방법원은 2023.8.24."
185347,전문,18,종합부동산세부과처분 무효확인의 소를 각하하면서 청구인의 위헌법률심판제청신청도 각하하였다.라.이에 청구인은 2023.9.1.
185347,전문,19,"위 조항들이 헌법에 위반된다고 주장하며, 이 사건 헌법소원심판을 청구하였다.2.판단"
185347,전문,20,"법원에서 당해 소송사건에 적용되는 재판규범 중 위헌제청신청대상이 아닌 관련 법률에서 규정한 소송요건을 구비하지 못하였기 때문에 부적법하다는 이유로 소각하 판결을 선고하고 그 판결이 확정되거나, 소각하판결이 확정되지 않았더라도 당해 소송사건이 부적법하여 각하될 수밖에 없는 경우에는 당해 소송사건에 관한 재판의 전제성 요건이 흠결되어 부적법하다(헌재 1992.8.19."
185347,전문,21,92헌바36; 헌재 2000.11.30.
185347,전문,22,98헌바83 등 참조).
185347,전문,23,"앞서 본 바와 같이 청구인이 2021년 귀속 종합부동산세를 자진신고함에 따라 목포세무서장이 이 사건 처분을 직권취소하였으므로, 이 사건 처분의 무효확인을 구하는 당해 사건은 소의 이익이 없어 각하될 수밖에 없다.따라서 이 사건 심판청구는 재판의 전제성을 갖추지 못하였다.3.결론"
185347,전문,24,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
185347,전문,25,"재판장,이○,김○,김○"
