결정례일련번호,구분,문장번호,내용
137536,판시사항,1,1.한정위헌으로 선고된 구 국세기본법 제39조 제2호를 적용한 법원의 판결이 헌법소원의 대상이 되는지 여부
137536,판시사항,2,(소극)2.원행정처분을 심판대상으로 삼은 재판이 취소되지 아니하는 경우 원행정처분이 헌법소원의 대상이 되는지 여부
137536,판시사항,3,(소극)
137536,결정요지,4,"1.헌법재판소가 한정위헌으로 결정한 법령 중 위헌이라고 판단한 부분에 근거한 이 사건 부가가치세 등 과세처분이 무효라고는 볼 수 없다고 판단한 이 사건 심판대상판결은, 헌법소원심판의 대상이 되는 “헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판”에 해당된다고 볼 수 없으므로, 그에 대한 위헌확인을 구하는 헌법소원심판청구는 원칙적으로 헌법소원의 심판대상이 될 수 없는 법원의 재판에 대한 것으로서 부적법하다.2.원행정처분에 대하여 헌법소원심판청구를 받아들여 이를 취소하는 것은, 원행정처분을 심판의 대상으로 삼았던 법원의 재판이 예외적으로 헌법소원심판의 대상이 되어 그 재판 자체까지 취소되는 경우에 한하고, 이와 달리 법원의 재판이 취소되지 아니하는 경우에는 확정판결의 기판력으로 인하여 원행정처분은 헌법소원심판의 대상이 되지 아니한다.재판관 이○의 별개의견"
137536,결정요지,5,"이 사건 과세처분의 정당성을 다투기 위하여는 전심절차를 거쳐야 함에도 청구인은 이를 거치지 않은 채 이 사건 과세처분의 무효확인소송을 제기하였으므로, 이 사건 헌법소원심판청구는 다른 법률이 정한 구제절차를 거치지 않은 것으로서 부적법하다.재판관 하○의 반대의견"
137536,결정요지,6,구제절차로서 법원의 재판을 거친 원행정처분도 그것을 대상으로 한 법원의 재판과는 별도로 헌법소원심판의 대상이 된다.
137536,전문,7,【당 사 자】
137536,전문,8,청 구 인　최 ○ 자
137536,전문,9,대리인 변호사　임○
137536,전문,10,피청구인　1.대법원
137536,전문,11,2.동대문세무서장
137536,전문,12,【주　　문】
137536,전문,13,청구인의 심판청구를 모두 각하한다.【이　　유】
137536,전문,14,1.사건의 개요와 심판의 대상
137536,전문,15,가.사건의 개요
137536,전문,16,(1)청구인은 1990.11.10.
137536,전문,17,"비상장법인인 주식회사 주원유통의 설립 당시 감사로 등기되어 있던 자이고, 청구인의 여동생인 소외 최○는 위 회사의 이사로, 위 최○의 남편인 권○는 위 회사의 대표이사로 각 등기되어 있던 자들이다.(2)청구인은 위 등기를 마칠 무렵 동○에게 청구인이 위 회사의 발행주식 5,000주 중 20%인 1,000주를 소유하고 있다는 내용의 주주출자확인서를 제출하였고, 위 회사는 동○에게 1991.1.1.부터 같은 해 말일까지의 사업년도에 위 권○가 위 회사의 발행주식 5,000주 중 40%인 2,000주를, 청구인이 위와 같이 1,000주를, 위 최○ 등 6인이 나머지 2,000주를 각 소유하였다는 내용의 주식이동상황명세서를 제출하였다.(3)동○은 1993.경 서울지방국세청의 무자료시장 특별조사계획에 따라 위 회사에 대한 세무조사를 실시한 결과, 위 회사가 1990.부터 1992.사이에 세금계산서를 허위로 발행하여 부가가치세와 법인세를 제대로 신고하지 아니하였음을 확인하고, 1993.6.1."
137536,전문,18,"위 회사에 대하여 누락된 1991년도 및 1992년도분 부가가치세 및 법인세 등과 그에 대한 가산세를 부과하는 처분을 하였고, 이어서 같은 해 7.19.청구인에게 위 세금의 제2차 납세의무자로 지정되었다는 이유로 누락된 부가가치세 및 법인세 등을 같은 달 31.까지 납부하라는 내용의 과세처분"
137536,전문,19,(이하 ‘이 사건 처분’이라고 한다)을 하였다.(4)헌법재판소는 이 사건 처분 이후인 1997.6.26.
137536,전문,20,제2차 납세의무자에 관한 구 국세기본법 제39조 제2호 규정 중 주주에 대한 부분은 “법인의 경영을 사실상 지배하는 자” 또는 “당해 법인의 발행주식총액의 100분의 51 이상의 주식에 관한 권리를 실질적으로 행사하는 자” 이외의 과점주주에 대하여 제2차 납세의무를 부담하게 하는 범위 내에서 헌법에 위반된다는 한정위헌 결정을 하였다.(5)청구인은 서울고등법원에 위와 같이 위헌결정된 구 국세기본법 제39조 제2호에 근거한 이 사건 처분은 무효라는 이유 등으로 이 사건 처분의 무효확인을 구하는 행정소송
137536,전문,21,(97구51614)을 제기하였으나 위 법원은 1998.10.9.
137536,전문,22,"일반적으로 법률이 헌법에 위반된다는 사정은 헌재의 위헌결정이 있기 전에는 객관적으로 명백한 것이라고 할 수 없다는 이유로 헌법재판소의 위헌결정 전에 행하여진 행정처분의 근거가 되는 당해 법률이 헌법에 위반된다는 사유는 특별한 사정이 없는 한 그 행정처분의 취소소송의 전제가 될 수 있을 뿐 당연무효사유는 아니며 청구인이 주장하는 다른 무효사유도 모두 이유 없다고 하여 청구인의 청구를 기각하였고, 이에 청구인이 상고하였으나 대법원은 1999.10.12."
137536,전문,23,같은 이유로 상고기각판결을 선고하였으며
137536,전문,24,"(98두17890), 같은 날 청구인이 제기한 헌재결정이 내려졌다는 사정이 당해 과세처분의 무효사유가 아니라는 해석 내지 견해에 대한 위헌법률심판제청신청에 대하여도 법률에 대한 위헌심판제청이 아니어서 부적법하다는 이유로 이를 각하하였다"
137536,전문,25,(98아73).
137536,전문,26,(6)이에 청구인은 1999.10.25.
137536,전문,27,"위헌결정된 법률조항에 근거한 이 사건 처분은 당연무효이고 헌법에 위반된 것이며, 이를 당연무효가 아니라고 한 위 서울고등법원 판결과 대법원 판결은 위헌이라고 주장하면서 이 사건 헌법소원심판을 청구하였다.나.심판의 대상"
137536,전문,28,이 사건 심판대상은 위 서울고등법원 97구51614호 판결 및 대법원 98두17890호 판결
137536,전문,29,(이하 ‘이 사건 판결들’이라고 한다)과 이 사건 처분이 각 헌법에 위반되는지 여부이다.2.청구인의 주장 및 법원행정처장의 의견
137536,전문,30,가.청구인의 주장
137536,전문,31,"이 사건 처분은 청구인이 구 국세기본법 제39조 제2호에 따라 위 회사의 대표이사인 권○와 특수관계에 있다는 이유로 행하여진 것으로, 청구인은 “법인의 경영을 사실상 지배하는 자” 또는 “당해 법인의 발행주식총액의 100분의 51 이상의 주식에 관한 권리를 실질적으로 행사하는 자”에 해당하지 않으므로 위 위헌결정의 취지에 따라 이 사건 처분은 중대하고 명백한 하자가 있어 헌법에 위반된 당연무효의 과세처분이고, 이와 다른 견해를 취한 이 사건 판결들도 헌법에 위반된 것이다.나.법원행정처장의 의견"
137536,전문,32,법원의 재판이나 법원의 법률해석은 헌법소원의 대상이 되지 아니하므로 이 사건 청구는 부적법하여 각하되어야 한다.3.판　단
137536,전문,33,가.이 사건 판결들의 대상적격성
