결정례일련번호,구분,문장번호,내용
152712,전문,1,사 건 2019헌마1123 기본권 침해 위헌확인
152712,전문,2,청 구 인 이○○○
152712,전문,3,[주 문]
152712,전문,4,이 사건 심판청구를 각하한다.[이 유]
152712,전문,5,1.사건개요
152712,전문,6,"청구인은 ‘정신병원에 강제로 입원하도록 하고, 강제로 약을 먹게 하였으므로 인권 침해로 인한 보상을 청구한다’고 주장하면서 요양원 원장 김○○○○, 정신과 의사 노○○○, 김○○□□을 피청구인으로 하여 청구인에게 128억 원 상당을 보상해달라는 취지로 2019.10.4."
152712,전문,7,이 사건 헌법소원심판을 청구하였다.
152712,전문,8,2.판단
152712,전문,9,"헌법소원은 공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자에게 부여한 특별구제수단이므로 일반 법원의 기능과 절차를 보충하는 역할까지 담당할 수는 없다.그리고 헌법재판소법 제75조 제3항은 헌법재판소가 헌법소원을 인용하는 결정을 하는 경우 “기본권 침해의 원인이 된 공권력의 행사를 취소하거나 그 불행사가 위헌임을 확인할 수 있다”라고 규정하고 있을 뿐이다.위와 같은 헌법소원의 본질적 한계와 위 법률조항의 취지로 미루어 보면, 손해배상을 구하는 등 이행청구는 헌법소원심판의 청구로는 구할 수 없는 것으로 보아야 한다(헌재 1992.10.1."
152712,전문,10,90헌마5; 헌재 1998.12.24.
152712,전문,11,97헌마87등 참조).
152712,전문,12,"이 사건에서 청구인은 특정 상대방에 대한 손해배상을 구하고 있는바, 이는 헌법소원심판으로 청구할 수 없는 것이어서 부적법하다."
152712,전문,13,3.결론
152712,전문,14,이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
