결정례일련번호,구분,문장번호,내용
54127,전문,1,사 건 2017헌마99 재판취소 등
54127,전문,2,청 구 인 탁 ○ 동
54127,전문,3,[주 문]
54127,전문,4,이 사건 심판청구를 각하한다.[이 유]
54127,전문,5,1.사건개요
54127,전문,6,청구인은 청구외 탁 ○ 대○ 동생이다.청구외 탁 ○ 대는 특수상해 및 폭행으로 1심에서 징역 1년 6개월에 처하는 판결을 선고받았고(인천지방법원 2016.5.2.
54127,전문,7,"선고 2015고합807), 항소하여 항소심에서 징역 10개월에 처하는 판결을 선고받았으며(서울고등법원 2016.9.21."
54127,전문,8,"선고 2016노1402), 상고하였으나 상고기각판결을 선고받았다(대법원 2016.12.29."
54127,전문,9,선고 2016도16147).
54127,전문,10,"이에 청구인은 청구외 탁 ○ 대에 대하여 특수상해 및 폭행 사실을 인정한 위 2016도16147 판결이 위법하다고 주장하면서, 2017.2.7."
54127,전문,11,이 사건 헌법소원심판을 청구하였다.
54127,전문,12,2.판단
54127,전문,13,"헌법재판소법 제68조 제1항 본문에 의하면 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있는바(헌재 2016.4.28."
54127,전문,14,"2016헌마33 참조), 대법원 2016.12.29."
54127,전문,15,"선고 2016도16147 판결은 헌법소원의 대상이 되는 예외적인 법원의 재판에 해당하지 아니하므로, 그 취소를 구하는 헌법소원심판청구도 허용될 수 없다."
54127,전문,16,3.결론
54127,전문,17,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
