결정례일련번호,구분,문장번호,내용
164123,전문,1,사           건          2021헌마232    기본권 침해 위헌확인
164123,전문,2,청    구    인          손○○○
164123,전문,3,[주           문]
164123,전문,4,이 사건 심판청구를 각하한다.[이           유]
164123,전문,5,1.사건개요
164123,전문,6,가.청구인은 2020.8.18.
164123,전문,7,"도로교통법위반(음주측정거부), 도로교통법위반(무면허운전)의 공소사실로 공소제기되었고, 서울중앙지방법원은 2021.2.10."
164123,전문,8,청구인의 공소사실을 유죄로 인정하고 청구인에게 징역 1년 6월을 선고하였다(2020고단5590).
164123,전문,9,나.청구인은 2021.2.23.
164123,전문,10,"음주측정기에 오류가능성이 있음에도 음주측정기 결과로 음주측정거부죄를 적용하는 것, 호흡량이 부족한 경우에도 음주측정거부죄가 적용된다고 하는 것 및 채혈측정방법에 대한 동의 여부 고지가 없는 경우에도 음주측정거부죄가 적용된다고 하는 것 등은 잘못되었다고 주장하며 이 사건 헌법소원심판을 청구하였다."
164123,전문,11,2.판단
164123,전문,12,"가.헌법재판소법 제68조 제1항 본문은 ""공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자는 법원의 재판을 제외하고는 헌법재판소에 헌법소원심판을 청구할 수 있다.""라고 규정하고 있으므로 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있다(헌재 2016.4.28."
164123,전문,13,2016헌마33 참조).
164123,전문,14,"나.청구인은 음주측정기에 오류가능성이 있음에도 음주측정기 결과로 음주측정거부죄를 적용하는 것, 호흡량이 부족한 경우에도 음주측정거부죄가 적용된다고 하는 것 및 채혈측정방법에 대한 동의 여부 고지가 없는 경우에도 음주측정거부죄가 적용된다고 하는 것 등은 잘못되었다는 취지로 주장한다.그런데 청구인은 위 서울중앙지방법원 2020고단5590 사건에서 이와 같은 취지로 자신에게 도로교통법위반(음주측정거부)죄가 성립하지 않는다고 주장하였으나, 위 법원이 청구인의 주장을 배척하였는바, 결국 이 사건 심판청구는 청구인의 주장을 배척하고 유죄를 선고한 서울중앙지방법원 2021.2.10."
164123,전문,15,"선고 2020고단5590 판결의 결과를 다투는 것에 불과하다.위 판결은 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 해당하지 아니하므로, 이를 대상으로 한 헌법소원심판 청구는 허용될 수 없다."
164123,전문,16,3.결론
164123,전문,17,"이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 후단에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
