결정례일련번호,구분,문장번호,내용
176429,전문,1,사　　　건　2003헌마577 연금지급불이행 위헌확인
176429,전문,2,청　구　인　임 ○ 순
176429,전문,3,[주           문]
176429,전문,4,이 사건 심판청구를 각하한다.
176429,전문,5,[이           유]
176429,전문,6,1.사건의 개요
176429,전문,7,"청구인은 6ㆍ25전쟁 때 경찰로 재직 중 전사한 전몰군경인 임 ○ 기의 여동생으로서, 모친 양 ○ 순과 함께 국가유공자인 임 ○ 기의 유족으로 등록되어 유족연금을 지급받아 오던 중 1994.2.2."
176429,전문,8,"양○ ○ 순○ 사망하자, 다음 순위자로 연금을 지급받기 위하여 국가보훈처에 신상변동신고 및 연금지급신청을 하였으나 거부되었다.청구인은 그러한 거부처분은 잘못된 것이라며 그 취소를 구하는 헌법소원을 청구하였으나(2002헌마717, 2003헌마455, 2003헌마503)헌법재판소는 청구기간 도과 혹은 재차 동일한 심판청구라는 이유로 이들을 각 각하한 바 있다.이 사건에서 청구인은 위 헌법소원들과 기본적으로 동일한 내용의 심판청구를 하면서, 헌법재판소가 위 사건들을 각하한 것은 부당하다는 취지의 주장을 하고 있다."
176429,전문,9,2.판단
176429,전문,10,헌법재판소가 동일한 헌법소원에서 적법요건이 흠결되었다고 판단한 경우 같은 당사자는 그러한 요건 흠결을 보완하지 않은 채 동일한 내용의 심판청구를 되풀이할 수 없다(헌법재판소법 제39조 및 헌재 1995.2.23.
176429,전문,11,"94헌마105, 판례집 7-1, 282, 287 참조)."
176429,전문,12,"청구인은 헌법재판소에 위와 같은 거부처분의 취소를 구하는 헌법소원심판을 청구하였다가, 2003.7.22."
176429,전문,13,헌법재판소 제3지정재판부로부터 청구기간 도과를 이유로 각하결정을 받은 사실이 있다(2003헌마455 결정).
176429,전문,14,"이 사건 헌법소원심판청구는 청구기간 도과의 흠결을 보정함이 없이 동일한 내용의 심판청구를 되풀이한 것으로서 부적법하다.한편 이 사건을 위 헌법재판소 결정들에 대한 재심을 청구하는 취지로 본다고 해도, 청구인이 심판청구서에서 주장하는 사유는 헌법소원에 대한 재심이 허용되는 경우에 해당하지 않는다."
176429,전문,15,3.결론
176429,전문,16,따라서 이 사건 심판청구는 부적법하고 그 흠결을 보정할 수 없는 경우에 해당하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
