결정례일련번호,구분,문장번호,내용
18443,전문,1,사      건      2011헌마819  조세특례제한법 부칙 제1조 위헌확인
18443,전문,2,청  구  인      김 ○ 열
18443,전문,3,대리인 변호사 한○
18443,전문,4,주      문
18443,전문,5,이 사건 심판청구를 각하한다.
18443,전문,6,이      유
18443,전문,7,1.사건의 개요
18443,전문,8,청구인은 1995.6.12.
18443,전문,9,여수시 율촌면 ○○리 소재 농지를 취득하여 자경하다가 2010.6.10.
18443,전문,10,및 2010.7.19.
18443,전문,11,"위 농지를 매도하면서 관할 세무서에 양도소득세 감면신고를 하였으나, 위 세무서는 조세특례제한법의 개정으로 양도소득세 감면범위가 변경되어 양도소득세 일부에 대해서만 감면이 가능하다는 이유로 위 신고 수리를 거부하였다.이에 청구인은, 조세특례제한법의 개정으로 양도소득세 감면범위가 축소되어 청구인에게 불리하게 변경되었음에도 조세특례제한법(2010.1.1."
18443,전문,12,법률 제9924호로 개정된 것)부칙 제1조(이하 ‘이 사건 법률조항’이라 한다)가 경과규정을 두지 않은 것은 청구인의 재산권을 침해한다고 주장하면서 2011.12.19.
18443,전문,13,이 사건 헌법소원심판을 청구하였다.
18443,전문,14,2.판 단
18443,전문,15,"법률 또는 법률조항 자체가 헌법소원의 대상이 될 수 있으려면 그 법률 또는 법률조항에 의하여 구체적인 집행행위를 기다리지 아니하고 직접, 현재, 자기의 기본권을 침해받아야 하는 것을 요건으로 하고, 여기서 말하는 기본권 침해의 직접성이란 집행행위에 의하지 아니하고 법률 그 자체에 의하여 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈이 생긴 경우를 뜻하므로, 구체적인 집행행위를 통하여 비로소 당해 법률 또는 법률조항에 의한 기본권 침해의 법률효과가 발생하는 경우에는 직접성의 요건이 결여된다고 할 것이다(헌재 1992.11.12."
18443,전문,16,"91헌마192, 판례집 4, 813, 823)."
18443,전문,17,"살피건대, 이 사건 법률조항은 조세특례제한법의 시행일과 그와 관련한 경과규정을 내용으로 하고 있을 뿐인바, 청구인에 대한 현실적이고 구체적인 기본권침해의 효과는 이 사건 법률조항 자체에 의해서가 아니라 구체적인 집행행위로서의 과세관청의 양도소득세 부과처분을 통해 비로소 발생하는 것으로 보아야 하므로, 이 사건 법률조항에 의한 기본권침해의 직접성을 인정할 수 없다."
18443,전문,18,3.결 론
18443,전문,19,그렇다면 이 사건 심판청구는 부적법하고 그 흠결을 보정할 수 없어 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
18443,전문,20,2012.1.10.
