결정례일련번호,구분,문장번호,내용
165563,전문,1,사           건          2021헌아251    기소유예처분취소(재심)청    구    인          김○○
165563,전문,2,재심대상결정         헌법재판소 2021.3.25.
165563,전문,3,2020헌마914 결정
165563,전문,4,[주           문]
165563,전문,5,이 사건 심판청구를 각하한다.[이           유]
165563,전문,6,1.사건개요
165563,전문,7,"청구인은 자신에 대한 기소유예처분(서울서부지방검찰청 2020년 형제9541호, 이하 ‘이 사건 기소유예처분’이라 한다)의 취소를 구하는 헌법소원심판을 청구하였으나 2021.3.25."
165563,전문,8,기각결정을 받았다(2020헌마914).
165563,전문,9,이에 청구인은 2021.4.23.
165563,전문,10,위 2020헌마914 결정의 재심을 구하는 이 사건 헌법소원심판을 청구하였다.
165563,전문,11,2.판단
165563,전문,12,헌법재판소의 결정에 대하여 재심을 청구하기 위해서는 헌법재판소법 제40조에 의하여 준용되는 민사소송법 제451조 제1항 각 호의 사유 중 헌법소원심판의 성질상 허용되는 재심사유를 재심청구의 이유로 주장하여야 한다(헌재 2007.2.22.
165563,전문,13,2006헌아50 등 참조).
165563,전문,14,"청구인은 위 2020헌마914 결정의 재심을 구하면서, 수사기관이 정의와 형평에 반하는 수사를 하여 이 사건 기소유예처분에 영향을 미친 잘못이 있다는 취지로 주장하나, 이는 헌법재판소법 제40조에 의하여 준용되는 민사소송법 제451조 제1항 각 호의 재심사유 중 어느 것에도 해당하지 아니하고, 그밖에 달리 적법한 재심청구의 사유가 있다고 볼 수 없다."
165563,전문,15,3.결론
165563,전문,16,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
