결정례일련번호,구분,문장번호,내용
145923,전문,1,사 건 2018헌마177 재정신청 기각결정 취소
145923,전문,2,청 구 인 강 ○ 숙
145923,전문,3,[주 문]
145923,전문,4,이 사건 심판청구를 각하한다.[이 유]
145923,전문,5,1.사건개요
145923,전문,6,"청구인은 청구외 나 ○ 호를 고소하였으나, 서울북부지방검찰청 검사는 2017.5.24."
145923,전문,7,위 사건에 대하여 불기소처분을 하였다(서울북부지방검찰청 2017년 형제10803호).
145923,전문,8,청구인은 위 불기소처분에 대하여 재정신청을 하였으나 2018.1.15.
145923,전문,9,기각되었다(서울고등법원 2017초재4204).
145923,전문,10,이에 청구인은 2018.2.19.
145923,전문,11,위 서울고등법원 2017초재4204 결정의 취소를 구하는 취지의 이 사건 헌법소원심판을 청구하였다.
145923,전문,12,2.판단
145923,전문,13,"헌법재판소법 제68조 제1항 본문에 의하면, 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대해서만 헌법소원심판을 청구할 수 있다(헌재 2016.4.28."
145923,전문,14,2016헌마33 참조).
145923,전문,15,"위 서울고등법원 2017초재4204 결정은 헌법소원심판을 청구할 수 있는 예외적인 재판에 해당하지 아니하여 헌법소원심판의 대상이 될 수 없으므로, 이 사건 심판청구는 부적법하다."
145923,전문,16,3.결론
145923,전문,17,"그렇다면 이 사건 심판청구는 부적법하므로 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
