결정례일련번호,구분,문장번호,내용
44424,전문,1,사 건 2014헌마708 기소유예처분취소
44424,전문,2,청 구 인 유 ○ 주
44424,전문,3,피 청 구 인 서울동부지방검찰청 검사
44424,전문,4,[주 문]
44424,전문,5,이 사건 심판청구를 각하한다.[이 유]
44424,전문,6,1.사건개요
44424,전문,7,청구인은 2013.12.5.
44424,전문,8,"피해자 권 ○ 맥 소유의 갤럭시S 노트2 휴대폰 1대, 충전기 1개를 가져가 절도하였다는 피의사실이 인정되어, 2013.12.16."
44424,전문,9,피청구인으로부터 기소유예처분을 받았다(서울동부지방검찰청 2013년 형제54398호).
44424,전문,10,이에 청구인은 2014.8.26.
44424,전문,11,위 기소유예처분의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
44424,전문,12,2.판단
44424,전문,13,"기소유예처분이 피의자의 평등권이나 행복추구권을 침해하였음을 이유로 취소되기 위해서는, 검사가 현저히 정의와 형평에 반하는 수사를 하였거나 헌법의 해석, 법률의 적용 또는 증거판단을 함에 있어 기소유예처분의 결정에 영향을 미친 중대한 잘못이 있어서 그 기소유예처분이 헌법재판소가 관여할 정도로 자의적인 처분인 경우이어야 한다.그런데 기록을 살펴보면, 청구인은 충전 중이던 피해자 소유의 휴대폰을 가져간 점을 부인하고 있지 않는 등 청구인의 주장에 의하더라도 피청구인이 헌법재판소가 관여할 정도로 자의적인 기소유예처분을 하였다고 볼 수 없다."
44424,전문,14,3.결론
44424,전문,15,그렇다면 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
